ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101K90002,101K9000,코스피200 F 201509 (야간),233.15,2,-1.70,235.00,235.00,233.05,234.40,0.00,"20,476","2,397,253,800,000","98,172",FU,2015-09-09,KRDRVFUK2I
KR4101K90002,101K9000,코스피200 F 201509 (주간),234.85,1,6.85,230.00,234.90,229.70,234.40,234.85,"209,944","24,395,975,900,000","99,158",FU,2015-09-09,KRDRVFUK2I
KR4101KC0007,101KC000,코스피200 F 201512 (야간),233.65,2,-1.55,235.25,235.45,233.60,234.40,0.00,"2,473","290,369,875,000","105,756",FU,2015-09-09,KRDRVFUK2I
KR4101KC0007,101KC000,코스피200 F 201512 (주간),235.20,1,6.70,230.50,235.50,230.15,234.40,235.20,"48,201","5,617,748,025,000","105,156",FU,2015-09-09,KRDRVFUK2I
KR4101L30006,101L3000,코스피200 F 201603 (야간),233.40,1,0.15,233.50,233.50,233.40,234.40,0.00,4,"466,900,000","2,047",FU,2015-09-09,KRDRVFUK2I
KR4101L30006,101L3000,코스피200 F 201603 (주간),233.25,1,7.35,227.10,233.25,227.10,234.40,233.25,659,"76,143,375,000","2,044",FU,2015-09-09,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (야간),-,0,-,-,-,-,234.40,0.00,0,0,330,FU,2015-09-09,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (주간),233.80,1,6.15,229.65,233.80,229.65,234.40,233.80,10,"1,156,525,000",330,FU,2015-09-09,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (야간),236.30,3,0.00,236.30,236.30,236.30,234.40,0.00,1,"118,150,000",819,FU,2015-09-09,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (주간),-,0,-,-,-,-,234.40,236.30,0,0,818,FU,2015-09-09,KRDRVFUK2I
KR4101M60001,101M6000,코스피200 F 201706 (야간),-,0,-,-,-,-,234.40,0.00,0,0,220,FU,2015-09-09,KRDRVFUK2I
KR4101M60001,101M6000,코스피200 F 201706 (주간),-,0,-,-,-,-,234.40,235.05,0,0,220,FU,2015-09-09,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (야간),-,0,-,-,-,-,234.40,0.00,0,0,187,FU,2015-09-09,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (주간),-,0,-,-,-,-,234.40,236.85,0,0,187,FU,2015-09-09,KRDRVFUK2I
KR4401K9KCS3,401K9KCS,코스피200 SP 1509-1512 (주간),0.60,1,0.60,0.45,0.75,0.40,234.40,0.00,"63,815","14,821,086,850,000",-,FU,2015-09-09,KRDRVFUK2I
KR4401K9L3S6,401K9L3S,코스피200 SP 1509-1603 (주간),-1.50,2,-1.50,-1.55,-1.45,-1.55,234.40,0.00,36,"8,368,000,000",-,FU,2015-09-09,KRDRVFUK2I
KR4401K9L6S9,401K9L6S,코스피200 SP 1509-1606 (주간),-,0,-,-,-,-,234.40,0.00,0,0,-,FU,2015-09-09,KRDRVFUK2I
KR4401K9LCS1,401K9LCS,코스피200 SP 1509-1612 (주간),-,0,-,-,-,-,234.40,0.00,0,0,-,FU,2015-09-09,KRDRVFUK2I
KR4401K9M6S8,401K9M6S,코스피200 SP 1509-1706 (주간),-,0,-,-,-,-,234.40,0.00,0,0,-,FU,2015-09-09,KRDRVFUK2I
KR4401K9MCS9,401K9MCS,코스피200 SP 1509-1712 (주간),-,0,-,-,-,-,234.40,0.00,0,0,-,FU,2015-09-09,KRDRVFUK2I
