ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101N60009,101N6000,코스피200 F 201806 (야간),317.35,1,1.70,315.80,317.40,313.70,314.89,0.00,"28,398","2,240,170,862,500","228,518",FU,2018-03-26,KRDRVFUK2I
KR4101N60009,101N6000,코스피200 F 201806 (주간),315.65,1,3.00,311.70,315.65,310.10,314.89,315.65,"245,500","19,201,100,850,000","228,125",FU,2018-03-26,KRDRVFUK2I
KR4101N90006,101N9000,코스피200 F 201809 (야간),317.15,1,1.10,316.60,317.15,314.45,314.89,0.00,45,"3,555,612,500","7,718",FU,2018-03-26,KRDRVFUK2I
KR4101N90006,101N9000,코스피200 F 201809 (주간),316.05,1,1.90,312.30,316.05,310.80,314.89,316.05,374,"29,288,962,500","7,719",FU,2018-03-26,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (야간),-,0,-,-,-,-,314.89,0.00,0,0,"33,533",FU,2018-03-26,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (주간),316.45,1,1.65,310.05,316.45,310.05,314.89,316.45,14,"1,098,200,000","33,533",FU,2018-03-26,KRDRVFUK2I
KR4101P30007,101P3000,코스피200 F 201903 (야간),-,0,-,-,-,-,314.89,0.00,0,0,"1,343",FU,2018-03-26,KRDRVFUK2I
KR4101P30007,101P3000,코스피200 F 201903 (주간),313.35,1,1.65,313.30,313.35,313.30,314.89,313.35,2,"156,662,500","1,343",FU,2018-03-26,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (야간),-,0,-,-,-,-,314.89,0.00,0,0,"9,731",FU,2018-03-26,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (주간),-,0,-,-,-,-,314.89,315.75,0,0,"9,731",FU,2018-03-26,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (야간),-,0,-,-,-,-,314.89,0.00,0,0,"10,894",FU,2018-03-26,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (주간),-,0,-,-,-,-,314.89,317.60,0,0,"10,894",FU,2018-03-26,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (야간),-,0,-,-,-,-,314.89,0.00,0,0,"1,675",FU,2018-03-26,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (주간),-,0,-,-,-,-,314.89,317.55,370,"29,137,500,000","1,675",FU,2018-03-26,KRDRVFUK2I
KR4401N6N9S8,401N6N9S,코스피200 SP 1806-1809 (주간),0.65,1,0.65,0.70,0.70,0.60,314.89,0.00,126,"19,749,625,000",-,FU,2018-03-26,KRDRVFUK2I
KR4401N6NCS0,401N6NCS,코스피200 SP 1806-1812 (주간),1.25,1,1.25,1.35,1.35,1.25,314.89,0.00,146,"22,920,700,000",-,FU,2018-03-26,KRDRVFUK2I
KR4401N6P3S9,401N6P3S,코스피200 SP 1806-1903 (주간),-1.30,2,-1.30,-1.10,-1.10,-1.30,314.89,0.00,32,"5,000,425,000",-,FU,2018-03-26,KRDRVFUK2I
KR4401N6P6S2,401N6P6S,코스피200 SP 1806-1906 (주간),-,0,-,-,-,-,314.89,0.00,0,0,-,FU,2018-03-26,KRDRVFUK2I
KR4401N6PCS5,401N6PCS,코스피200 SP 1806-1912 (주간),-,0,-,-,-,-,314.89,0.00,0,0,-,FU,2018-03-26,KRDRVFUK2I
KR4401N6QCS3,401N6QCS,코스피200 SP 1806-2012 (주간),-,0,-,-,-,-,314.89,0.00,0,0,-,FU,2018-03-26,KRDRVFUK2I
