ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101KC0007,101KC000,코스피200 F 201512 (야간),235.95,2,-2.55,237.05,237.10,235.30,238.68,0.00,"17,889","2,109,198,575,000","123,078",FU,2015-09-22,KRDRVFUK2I
KR4101KC0007,101KC000,코스피200 F 201512 (주간),238.50,1,1.40,237.90,239.00,236.80,238.68,238.50,"115,083","13,689,589,650,000","123,207",FU,2015-09-22,KRDRVFUK2I
KR4101L30006,101L3000,코스피200 F 201603 (야간),233.35,2,-3.00,234.05,234.05,233.20,238.68,0.00,78,"9,117,175,000","2,467",FU,2015-09-22,KRDRVFUK2I
KR4101L30006,101L3000,코스피200 F 201603 (주간),236.35,1,1.25,235.70,236.80,234.65,238.68,236.35,592,"69,794,925,000","2,453",FU,2015-09-22,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (야간),-,0,-,-,-,-,238.68,0.00,0,0,366,FU,2015-09-22,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (주간),237.30,1,2.00,236.50,237.30,235.60,238.68,237.30,5,"591,175,000",366,FU,2015-09-22,KRDRVFUK2I
KR4101L90000,101L9000,코스피200 F 201609 (야간),-,0,-,-,-,-,238.68,0.00,0,0,43,FU,2015-09-22,KRDRVFUK2I
KR4101L90000,101L9000,코스피200 F 201609 (주간),-,0,-,-,-,-,238.68,238.05,0,0,43,FU,2015-09-22,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (야간),-,0,-,-,-,-,238.68,0.00,0,0,818,FU,2015-09-22,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (주간),-,0,-,-,-,-,238.68,238.95,0,0,818,FU,2015-09-22,KRDRVFUK2I
KR4101M60001,101M6000,코스피200 F 201706 (야간),-,0,-,-,-,-,238.68,0.00,0,0,220,FU,2015-09-22,KRDRVFUK2I
KR4101M60001,101M6000,코스피200 F 201706 (주간),-,0,-,-,-,-,238.68,237.75,0,0,220,FU,2015-09-22,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (야간),-,0,-,-,-,-,238.68,0.00,0,0,187,FU,2015-09-22,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (주간),-,0,-,-,-,-,238.68,239.45,0,0,187,FU,2015-09-22,KRDRVFUK2I
KR4401KCL3S4,401KCL3S,코스피200 SP 1512-1603 (주간),-2.15,2,-2.15,-2.15,-2.15,-2.15,238.68,0.00,42,"9,951,950,000",-,FU,2015-09-22,KRDRVFUK2I
KR4401KCL6S7,401KCL6S,코스피200 SP 1512-1606 (주간),-1.30,2,-1.30,-1.35,-1.30,-1.35,238.68,0.00,54,"12,832,300,000",-,FU,2015-09-22,KRDRVFUK2I
KR4401KCL9S1,401KCL9S,코스피200 SP 1512-1609 (주간),-0.70,2,-0.70,-0.70,-0.70,-0.70,238.68,0.00,10,"2,383,500,000",-,FU,2015-09-22,KRDRVFUK2I
KR4401KCLCS2,401KCLCS,코스피200 SP 1512-1612 (주간),-,0,-,-,-,-,238.68,0.00,0,0,-,FU,2015-09-22,KRDRVFUK2I
KR4401KCM6S6,401KCM6S,코스피200 SP 1512-1706 (주간),-,0,-,-,-,-,238.68,0.00,0,0,-,FU,2015-09-22,KRDRVFUK2I
KR4401KCMCS0,401KCMCS,코스피200 SP 1512-1712 (주간),-,0,-,-,-,-,238.68,0.00,0,0,-,FU,2015-09-22,KRDRVFUK2I
