ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101H60001,101H6000,코스피200 F 201306 (야간),263.35,2,-1.30,264.60,264.80,263.15,262.27,0.00,"9,893","1,306,559,875,000","108,667",FU,2013-04-01,KRDRVFUK2I
KR4101H60001,101H6000,코스피200 F 201306 (주간),264.65,2,-0.25,265.70,265.75,263.95,262.27,264.65,"112,350","14,857,681,350,000","108,937",FU,2013-04-01,KRDRVFUK2I
KR4101H90008,101H9000,코스피200 F 201309 (야간),-,0,-,-,-,-,262.27,0.00,0,0,678,FU,2013-04-01,KRDRVFUK2I
KR4101H90008,101H9000,코스피200 F 201309 (주간),265.90,2,-0.80,267.15,267.15,265.65,262.27,265.90,33,"4,389,625,000",678,FU,2013-04-01,KRDRVFUK2I
KR4101HC0002,101HC000,코스피200 F 201312 (야간),-,0,-,-,-,-,262.27,0.00,0,0,186,FU,2013-04-01,KRDRVFUK2I
KR4101HC0002,101HC000,코스피200 F 201312 (주간),-,0,-,-,-,-,262.27,268.20,0,0,186,FU,2013-04-01,KRDRVFUK2I
KR4101J30000,101J3000,코스피200 F 201403 (야간),-,0,-,-,-,-,262.27,0.00,0,0,12,FU,2013-04-01,KRDRVFUK2I
KR4101J30000,101J3000,코스피200 F 201403 (주간),-,0,-,-,-,-,262.27,267.45,0,0,12,FU,2013-04-01,KRDRVFUK2I
KR4401H6H9S8,401H6H9S,코스피200 SP 1306-1309 (주간),1.65,1,1.65,1.65,1.65,1.65,262.27,0.00,1,"264,975,000",-,FU,2013-04-01,KRDRVFUK2I
KR4401H6HCS0,401H6HCS,코스피200 SP 1306-1312 (주간),-,0,-,-,-,-,262.27,0.00,0,0,-,FU,2013-04-01,KRDRVFUK2I
KR4401H6J3S9,401H6J3S,코스피200 SP 1306-1403 (주간),-,0,-,-,-,-,262.27,0.00,0,0,-,FU,2013-04-01,KRDRVFUK2I
