ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101M90008,101M9000,코스피200 F 201709 (야간),310.10,2,-0.25,310.00,310.20,309.35,309.65,0.00,"16,114","1,248,020,062,500","286,634",FU,20170830,KRDRVFUK2I
KR4101M90008,101M9000,코스피200 F 201709 (주간),310.35,1,1.85,309.50,310.35,308.65,309.65,310.35,"122,368","9,461,173,162,500","286,335",FU,20170830,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (야간),310.50,2,-0.45,310.70,310.70,310.20,309.65,0.00,39,"3,027,225,000","56,914",FU,20170830,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (주간),310.95,1,1.75,310.15,310.95,309.40,309.65,310.95,"1,868","144,721,412,500","56,915",FU,20170830,KRDRVFUK2I
KR4101N30002,101N3000,코스피200 F 201803 (야간),-,0,-,-,-,-,309.65,0.00,0,0,"9,602",FU,20170830,KRDRVFUK2I
KR4101N30002,101N3000,코스피200 F 201803 (주간),307.35,1,1.85,306.60,307.35,306.60,309.65,307.35,3,"230,137,500","9,602",FU,20170830,KRDRVFUK2I
KR4101N60009,101N6000,코스피200 F 201806 (야간),-,0,-,-,-,-,309.65,0.00,0,0,"8,151",FU,20170830,KRDRVFUK2I
KR4101N60009,101N6000,코스피200 F 201806 (주간),-,0,-,-,-,-,309.65,308.90,700,"53,681,250,000","8,151",FU,20170830,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (야간),-,0,-,-,-,-,309.65,0.00,0,0,"16,813",FU,20170830,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (주간),307.70,1,0.05,307.70,307.70,307.70,309.65,307.70,1,"76,925,000","16,813",FU,20170830,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (야간),-,0,-,-,-,-,309.65,0.00,0,0,200,FU,20170830,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (주간),-,0,-,-,-,-,309.65,308.30,0,0,200,FU,20170830,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (야간),-,0,-,-,-,-,309.65,0.00,0,0,"5,247",FU,20170830,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (주간),-,0,-,-,-,-,309.65,310.20,0,0,"5,247",FU,20170830,KRDRVFUK2I
KR4401M9MCS7,401M9MCS,코스피200 SP 1709-1712 (주간),0.70,1,0.70,0.65,0.70,0.65,309.65,0.00,64,"9,900,312,500",-,FU,20170830,KRDRVFUK2I
KR4401M9N3S0,401M9N3S,코스피200 SP 1709-1803 (주간),-2.60,2,-2.60,-2.60,-2.60,-2.60,309.65,0.00,20,"3,078,000,000",-,FU,20170830,KRDRVFUK2I
KR4401M9N6S3,401M9N6S,코스피200 SP 1709-1806 (주간),-2.20,2,-2.20,-2.10,-2.10,-2.20,309.65,0.00,80,"12,322,875,000",-,FU,20170830,KRDRVFUK2I
KR4401M9NCS5,401M9NCS,코스피200 SP 1709-1812 (주간),-,0,-,-,-,-,309.65,0.00,0,0,-,FU,20170830,KRDRVFUK2I
KR4401M9P6S1,401M9P6S,코스피200 SP 1709-1906 (주간),-,0,-,-,-,-,309.65,0.00,0,0,-,FU,20170830,KRDRVFUK2I
KR4401M9PCS0,401M9PCS,코스피200 SP 1709-1912 (주간),-,0,-,-,-,-,309.65,0.00,0,0,-,FU,20170830,KRDRVFUK2I
