ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101GC0003,101GC000,코스피200 F 201212 (야간),262.10,2,-0.05,261.80,262.15,261.50,260.11,0.00,"16,903","2,212,461,850,000","106,561",FU,20121008,KRDRVFUK2I
KR4101GC0003,101GC000,코스피200 F 201212 (주간),262.15,2,-1.95,263.50,263.70,261.20,260.11,262.15,"174,647","22,882,006,100,000","106,825",FU,20121008,KRDRVFUK2I
KR4101H30004,101H3000,코스피200 F 201303 (야간),-,0,-,-,-,-,260.11,0.00,0,0,"2,824",FU,20121008,KRDRVFUK2I
KR4101H30004,101H3000,코스피200 F 201303 (주간),261.15,2,-2.15,262.40,262.60,260.45,260.11,261.15,46,"6,009,000,000","2,824",FU,20121008,KRDRVFUK2I
KR4101H60001,101H6000,코스피200 F 201306 (야간),-,0,-,-,-,-,260.11,0.00,0,0,"1,047",FU,20121008,KRDRVFUK2I
KR4101H60001,101H6000,코스피200 F 201306 (주간),263.00,2,-2.25,263.00,263.00,263.00,260.11,263.00,1,"131,500,000","1,047",FU,20121008,KRDRVFUK2I
KR4101H90008,101H9000,코스피200 F 201309 (야간),-,0,-,-,-,-,260.11,0.00,0,0,2,FU,20121008,KRDRVFUK2I
KR4101H90008,101H9000,코스피200 F 201309 (주간),-,0,-,-,-,-,260.11,265.15,0,0,2,FU,20121008,KRDRVFUK2I
KR4401GCH3S6,401GCH3S,코스피200 SP 1212-1303 (주간),-0.85,2,-0.85,-0.80,-0.80,-0.90,260.11,0.00,10,"2,617,950,000",-,FU,20121008,KRDRVFUK2I
KR4401GCH6S9,401GCH6S,코스피200 SP 1212-1306 (주간),-,0,-,-,-,-,260.11,0.00,0,0,-,FU,20121008,KRDRVFUK2I
KR4401GCH9S3,401GCH9S,코스피200 SP 1212-1309 (주간),-,0,-,-,-,-,260.11,0.00,0,0,-,FU,20121008,KRDRVFUK2I
