ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101E60008,101E6000,코스피200 F 201006 (야간),213.00,2,-0.10,213.15,213.25,212.85,214.34,0.00,350,"37,282,575,000","112,562",FU,2010-05-31,KRDRVFUK2I
KR4101E60008,101E6000,코스피200 F 201006 (주간),213.10,1,1.70,212.00,213.70,211.40,214.34,213.10,"362,609","38,590,549,675,000","112,554",FU,2010-05-31,KRDRVFUK2I
KR4101E90005,101E9000,코스피200 F 201009 (야간),-,0,-,-,-,-,214.34,0.00,0,0,"12,150",FU,2010-05-31,KRDRVFUK2I
KR4101E90005,101E9000,코스피200 F 201009 (주간),213.20,1,1.55,211.30,213.80,211.30,214.34,213.20,"1,132","120,575,475,000","12,150",FU,2010-05-31,KRDRVFUK2I
KR4101EC0005,101EC000,코스피200 F 201012 (야간),-,0,-,-,-,-,214.34,0.00,0,0,416,FU,2010-05-31,KRDRVFUK2I
KR4101EC0005,101EC000,코스피200 F 201012 (주간),212.85,1,1.20,212.10,213.35,212.10,214.34,212.85,5,"532,000,000",416,FU,2010-05-31,KRDRVFUK2I
KR4101F30008,101F3000,코스피200 F 201103 (야간),-,0,-,-,-,-,214.34,0.00,0,0,656,FU,2010-05-31,KRDRVFUK2I
KR4101F30008,101F3000,코스피200 F 201103 (주간),211.50,1,2.55,211.50,211.50,211.50,214.34,211.50,3,"317,250,000",656,FU,2010-05-31,KRDRVFUK2I
KR4401E6E9S8,401E6E9S,코스피200 SP 1006-1009 (주간),0.15,1,0.15,0.20,0.20,0.15,214.34,0.00,"1,754","374,193,150,000",-,FU,2010-05-31,KRDRVFUK2I
KR4401E6ECS0,401E6ECS,코스피200 SP 1006-1012 (주간),0.45,1,0.45,0.50,0.50,0.45,214.34,0.00,164,"35,023,800,000",-,FU,2010-05-31,KRDRVFUK2I
KR4401E6F3S0,401E6F3S,코스피200 SP 1006-1103 (주간),-1.45,2,-1.45,-1.45,-1.45,-1.45,214.34,0.00,5,"1,062,325,000",-,FU,2010-05-31,KRDRVFUK2I
