ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101S60008,101S6000,코스피200 F 202206 (주간),365.50,1,2.00,361.90,365.50,360.70,364.94,365.50,"164,502","14,955,039,637,500","258,073",FU,2022-04-04,KRDRVFUK2I
KR4101S90005,101S9000,코스피200 F 202209 (주간),365.30,1,1.75,362.10,365.35,360.70,364.94,365.30,246,"22,342,225,000","9,118",FU,2022-04-04,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (주간),-,0,-,-,-,-,364.94,366.50,58,"5,292,500,000","13,375",FU,2022-04-04,KRDRVFUK2I
KR4101T30009,101T3000,코스피200 F 202303 (주간),-,0,-,-,-,-,364.94,363.00,148,"13,505,000,000",177,FU,2022-04-04,KRDRVFUK2I
KR4101T60006,101T6000,코스피200 F 202306 (주간),-,0,-,-,-,-,364.94,363.70,0,0,"2,001",FU,2022-04-04,KRDRVFUK2I
KR4101TC0008,101TC000,코스피200 F 202312 (주간),-,0,-,-,-,-,364.94,364.80,450,"41,175,000,000","5,271",FU,2022-04-04,KRDRVFUK2I
KR4101VC0004,101VC000,코스피200 F 202412 (주간),-,0,-,-,-,-,364.94,362.85,0,0,894,FU,2022-04-04,KRDRVFUK2I
KR4401S6S9S2,401S6S9S,코스피200 SP 2206-2209 (주간),-0.05,2,-0.05,0.05,0.05,-0.05,364.94,0.00,2,"362,650,000",-,FU,2022-04-04,KRDRVFUK2I
KR4401S6SCS4,401S6SCS,코스피200 SP 2206-2212 (주간),-,0,-,-,-,-,364.94,0.00,0,0,-,FU,2022-04-04,KRDRVFUK2I
KR4401S6T3S4,401S6T3S,코스피200 SP 2206-2303 (주간),-,0,-,-,-,-,364.94,0.00,0,0,-,FU,2022-04-04,KRDRVFUK2I
KR4401S6T6S7,401S6T6S,코스피200 SP 2206-2306 (주간),-,0,-,-,-,-,364.94,0.00,0,0,-,FU,2022-04-04,KRDRVFUK2I
KR4401S6TCS2,401S6TCS,코스피200 SP 2206-2312 (주간),-,0,-,-,-,-,364.94,0.00,0,0,-,FU,2022-04-04,KRDRVFUK2I
KR4401S6VCS8,401S6VCS,코스피200 SP 2206-2412 (주간),-,0,-,-,-,-,364.94,0.00,0,0,-,FU,2022-04-04,KRDRVFUK2I
