ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101MC0005,101MC000,코스피200 F 201712 (야간),318.95,1,1.30,317.15,319.10,317.15,316.27,0.00,"10,058","799,856,350,000","254,687",FU,2017-09-29,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (주간),317.65,1,2.70,315.10,317.65,315.05,316.27,317.65,"202,645","16,031,637,287,500","254,588",FU,2017-09-29,KRDRVFUK2I
KR4101N30002,101N3000,코스피200 F 201803 (야간),315.65,1,1.40,314.10,315.65,314.10,316.27,0.00,8,"629,750,000","13,425",FU,2017-09-29,KRDRVFUK2I
KR4101N30002,101N3000,코스피200 F 201803 (주간),314.25,1,2.55,312.00,314.25,312.00,316.27,314.25,288,"22,550,625,000","13,430",FU,2017-09-29,KRDRVFUK2I
KR4101N60009,101N6000,코스피200 F 201806 (야간),-,0,-,-,-,-,316.27,0.00,0,0,"8,698",FU,2017-09-29,KRDRVFUK2I
KR4101N60009,101N6000,코스피200 F 201806 (주간),314.05,1,2.80,314.05,314.05,314.05,316.27,314.05,1,"78,512,500","8,698",FU,2017-09-29,KRDRVFUK2I
KR4101N90006,101N9000,코스피200 F 201809 (야간),-,0,-,-,-,-,316.27,0.00,0,0,-,FU,2017-09-29,KRDRVFUK2I
KR4101N90006,101N9000,코스피200 F 201809 (주간),-,0,-,-,-,-,316.27,315.85,0,0,0,FU,2017-09-29,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (야간),-,0,-,-,-,-,316.27,0.00,0,0,"17,351",FU,2017-09-29,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (주간),316.85,1,2.65,315.15,318.00,315.15,316.27,316.85,12,"948,312,500","17,351",FU,2017-09-29,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (야간),-,0,-,-,-,-,316.27,0.00,0,0,211,FU,2017-09-29,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (주간),-,0,-,-,-,-,316.27,314.50,0,0,211,FU,2017-09-29,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (야간),-,0,-,-,-,-,316.27,0.00,0,0,"6,130",FU,2017-09-29,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (주간),317.10,1,3.75,313.95,317.10,313.95,316.27,317.10,4,"315,212,500","6,130",FU,2017-09-29,KRDRVFUK2I
KR4401MCN3S0,401MCN3S,코스피200 SP 1712-1803 (주간),-3.30,2,-3.30,-3.30,-3.25,-3.30,316.27,0.00,105,"16,537,525,000",-,FU,2017-09-29,KRDRVFUK2I
KR4401MCN6S3,401MCN6S,코스피200 SP 1712-1806 (주간),-2.75,2,-2.75,-2.75,-2.75,-2.75,316.27,0.00,20,"3,155,250,000",-,FU,2017-09-29,KRDRVFUK2I
KR4401MCN9S7,401MCN9S,코스피200 SP 1712-1809 (주간),-,0,-,-,-,-,316.27,0.00,0,0,-,FU,2017-09-29,KRDRVFUK2I
KR4401MCNCS4,401MCNCS,코스피200 SP 1712-1812 (주간),-,0,-,-,-,-,316.27,0.00,0,0,-,FU,2017-09-29,KRDRVFUK2I
KR4401MCP6S1,401MCP6S,코스피200 SP 1712-1906 (주간),-,0,-,-,-,-,316.27,0.00,0,0,-,FU,2017-09-29,KRDRVFUK2I
KR4401MCPCS9,401MCPCS,코스피200 SP 1712-1912 (주간),-,0,-,-,-,-,316.27,0.00,0,0,-,FU,2017-09-29,KRDRVFUK2I
