ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101N30002,101N3000,코스피200 F 201803 (야간),319.05,1,1.45,318.15,319.15,317.30,317.34,0.00,"12,462","990,948,337,500","257,211",FU,2018-02-26,KRDRVFUK2I
KR4101N30002,101N3000,코스피200 F 201803 (주간),317.60,1,0.15,318.70,318.85,316.35,317.34,317.60,"130,300","10,340,632,487,500","257,239",FU,2018-02-26,KRDRVFUK2I
KR4101N60009,101N6000,코스피200 F 201806 (야간),319.90,1,1.60,318.75,319.90,318.05,317.34,0.00,49,"3,905,550,000","26,303",FU,2018-02-26,KRDRVFUK2I
KR4101N60009,101N6000,코스피200 F 201806 (주간),318.30,1,0.25,319.50,319.50,317.20,317.34,318.30,"1,296","103,092,625,000","26,313",FU,2018-02-26,KRDRVFUK2I
KR4101N90006,101N9000,코스피200 F 201809 (야간),-,0,-,-,-,-,317.34,0.00,0,0,"4,743",FU,2018-02-26,KRDRVFUK2I
KR4101N90006,101N9000,코스피200 F 201809 (주간),318.65,2,-0.15,319.00,319.00,318.65,317.34,318.65,4,"318,775,000","4,743",FU,2018-02-26,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (야간),-,0,-,-,-,-,317.34,0.00,0,0,"32,943",FU,2018-02-26,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (주간),-,0,-,-,-,-,317.34,320.60,0,0,"32,943",FU,2018-02-26,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (야간),-,0,-,-,-,-,317.34,0.00,0,0,"8,114",FU,2018-02-26,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (주간),317.90,2,-0.60,317.90,317.90,317.90,317.34,317.90,1,"79,475,000","8,114",FU,2018-02-26,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (야간),-,0,-,-,-,-,317.34,0.00,0,0,"10,143",FU,2018-02-26,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (주간),-,0,-,-,-,-,317.34,320.45,0,0,"10,143",FU,2018-02-26,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (야간),-,0,-,-,-,-,317.34,0.00,0,0,1,FU,2018-02-26,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (주간),-,0,-,-,-,-,317.34,320.25,0,0,1,FU,2018-02-26,KRDRVFUK2I
KR4401N3N6S7,401N3N6S,코스피200 SP 1803-1806 (주간),0.75,1,0.75,0.75,0.75,0.70,317.34,0.00,816,"129,576,937,500",-,FU,2018-02-26,KRDRVFUK2I
KR4401N3N9S1,401N3N9S,코스피200 SP 1803-1809 (주간),-,0,-,-,-,-,317.34,0.00,0,0,-,FU,2018-02-26,KRDRVFUK2I
KR4401N3NCS7,401N3NCS,코스피200 SP 1803-1812 (주간),-,0,-,-,-,-,317.34,0.00,0,0,-,FU,2018-02-26,KRDRVFUK2I
KR4401N3P6S5,401N3P6S,코스피200 SP 1803-1906 (주간),-,0,-,-,-,-,317.34,0.00,0,0,-,FU,2018-02-26,KRDRVFUK2I
KR4401N3PCS2,401N3PCS,코스피200 SP 1803-1912 (주간),-,0,-,-,-,-,317.34,0.00,0,0,-,FU,2018-02-26,KRDRVFUK2I
KR4401N3QCS0,401N3QCS,코스피200 SP 1803-2012 (주간),-,0,-,-,-,-,317.34,0.00,0,0,-,FU,2018-02-26,KRDRVFUK2I
