ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101L30006,101L3000,코스피200 F 201603 (야간),240.65,1,0.20,240.30,240.70,240.10,240.38,0.00,"4,217","506,913,775,000","95,800",FU,2015-12-30,KRDRVFUK2I
KR4101L30006,101L3000,코스피200 F 201603 (주간),240.45,2,-1.95,242.40,243.10,240.30,240.38,240.45,"95,644","11,543,684,250,000","95,708",FU,2015-12-30,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (야간),241.45,1,0.05,241.30,241.50,241.25,240.38,0.00,17,"2,051,600,000","1,459",FU,2015-12-30,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (주간),241.40,2,-1.90,243.30,243.95,241.25,240.38,241.40,416,"50,377,475,000","1,459",FU,2015-12-30,KRDRVFUK2I
KR4101L90000,101L9000,코스피200 F 201609 (야간),-,0,-,-,-,-,240.38,0.00,0,0,337,FU,2015-12-30,KRDRVFUK2I
KR4101L90000,101L9000,코스피200 F 201609 (주간),242.55,2,-1.45,242.50,242.55,242.50,240.38,242.55,2,"242,525,000",337,FU,2015-12-30,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (야간),-,0,-,-,-,-,240.38,0.00,0,0,798,FU,2015-12-30,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (주간),243.35,2,-1.35,243.25,243.35,243.25,240.38,243.35,3,"364,950,000",798,FU,2015-12-30,KRDRVFUK2I
KR4101M60001,101M6000,코스피200 F 201706 (야간),-,0,-,-,-,-,240.38,0.00,0,0,241,FU,2015-12-30,KRDRVFUK2I
KR4101M60001,101M6000,코스피200 F 201706 (주간),-,0,-,-,-,-,240.38,242.15,0,0,241,FU,2015-12-30,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (야간),-,0,-,-,-,-,240.38,0.00,0,0,197,FU,2015-12-30,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (주간),-,0,-,-,-,-,240.38,244.00,0,0,197,FU,2015-12-30,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (야간),-,0,-,-,-,-,240.38,0.00,0,0,-,FU,2015-12-30,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (주간),-,0,-,-,-,-,240.38,244.60,0,0,0,FU,2015-12-30,KRDRVFUK2I
KR4401L3L6S3,401L3L6S,코스피200 SP 1603-1606 (주간),0.95,1,0.95,0.90,0.95,0.90,240.38,0.00,129,"31,204,550,000",-,FU,2015-12-30,KRDRVFUK2I
KR4401L3L9S7,401L3L9S,코스피200 SP 1603-1609 (주간),1.65,1,1.65,1.60,1.65,1.60,240.38,0.00,47,"11,362,175,000",-,FU,2015-12-30,KRDRVFUK2I
KR4401L3LCS3,401L3LCS,코스피200 SP 1603-1612 (주간),2.45,1,2.45,2.45,2.55,2.40,240.38,0.00,20,"4,850,200,000",-,FU,2015-12-30,KRDRVFUK2I
KR4401L3M6S2,401L3M6S,코스피200 SP 1603-1706 (주간),-,0,-,-,-,-,240.38,0.00,0,0,-,FU,2015-12-30,KRDRVFUK2I
KR4401L3MCS1,401L3MCS,코스피200 SP 1603-1712 (주간),-,0,-,-,-,-,240.38,0.00,0,0,-,FU,2015-12-30,KRDRVFUK2I
KR4401L3NCS9,401L3NCS,코스피200 SP 1603-1812 (주간),-,0,-,-,-,-,240.38,0.00,0,0,-,FU,2015-12-30,KRDRVFUK2I
