ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101F90002,101F9000,코스피200 F 201109 (야간),279.75,2,-4.10,283.60,283.90,279.35,282.70,0.00,"11,192","1,578,783,325,000","98,090",FU,2011-07-27,KRDRVFUK2I
KR4101F90002,101F9000,코스피200 F 201109 (주간),283.85,1,0.75,281.50,284.65,280.95,282.70,283.85,"217,457","30,765,988,775,000","97,976",FU,2011-07-27,KRDRVFUK2I
KR4101FC0004,101FC000,코스피200 F 201112 (야간),282.85,2,-2.70,282.85,282.85,282.85,282.70,0.00,1,"141,425,000","2,450",FU,2011-07-27,KRDRVFUK2I
KR4101FC0004,101FC000,코스피200 F 201112 (주간),285.55,1,0.65,283.20,286.10,283.05,282.70,285.55,53,"7,547,150,000","2,451",FU,2011-07-27,KRDRVFUK2I
KR4101G30006,101G3000,코스피200 F 201203 (야간),-,0,-,-,-,-,282.70,0.00,0,0,674,FU,2011-07-27,KRDRVFUK2I
KR4101G30006,101G3000,코스피200 F 201203 (주간),-,2,-,-,-,-,282.70,286.10,0,0,674,FU,2011-07-27,KRDRVFUK2I
KR4101G60003,101G6000,코스피200 F 201206 (야간),-,0,-,-,-,-,282.70,0.00,0,0,96,FU,2011-07-27,KRDRVFUK2I
KR4101G60003,101G6000,코스피200 F 201206 (주간),-,2,-,-,-,-,282.70,288.60,0,0,96,FU,2011-07-27,KRDRVFUK2I
KR4401F9FCS0,401F9FCS,코스피200 SP 1109-1112 (주간),1.65,1,1.65,1.65,1.65,1.65,282.70,0.00,241,"68,236,875,000",-,FU,2011-07-27,KRDRVFUK2I
KR4401F9G3S3,401F9G3S,코스피200 SP 1109-1203 (주간),-,0,-,-,-,-,282.70,0.00,0,0,-,FU,2011-07-27,KRDRVFUK2I
KR4401F9G6S6,401F9G6S,코스피200 SP 1109-1206 (주간),-,0,-,-,-,-,282.70,0.00,0,0,-,FU,2011-07-27,KRDRVFUK2I
