ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101R60000,101R6000,코스피200 F 202106 (주간),428.30,2,-4.65,432.10,432.55,428.05,428.16,428.30,"245,085","26,394,870,395,000","118,724",FU,2021-06-09,KRDRVFUK2I
KR4101R90007,101R9000,코스피200 F 202109 (주간),427.40,2,-4.80,431.70,431.90,427.35,428.16,427.40,"49,823","5,356,413,562,500","198,010",FU,2021-06-09,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (주간),427.00,2,-4.75,430.40,431.30,427.00,428.16,427.00,503,"53,939,200,000","27,796",FU,2021-06-09,KRDRVFUK2I
KR4101S30001,101S3000,코스피200 F 202203 (주간),428.00,2,-1.70,428.00,428.00,428.00,428.16,428.00,42,"4,478,625,000","1,780",FU,2021-06-09,KRDRVFUK2I
KR4101S60008,101S6000,코스피200 F 202206 (주간),-,0,-,-,-,-,428.16,425.10,0,0,"5,010",FU,2021-06-09,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (주간),-,0,-,-,-,-,428.16,425.20,0,0,"8,247",FU,2021-06-09,KRDRVFUK2I
KR4101TC0008,101TC000,코스피200 F 202312 (주간),-,0,-,-,-,-,428.16,422.00,0,0,855,FU,2021-06-09,KRDRVFUK2I
KR4401R6R9S5,401R6R9S,코스피200 SP 2106-2109 (주간),-0.75,2,-0.75,-0.60,-0.60,-0.75,428.16,0.00,"108,654","23,397,016,262,500",-,FU,2021-06-09,KRDRVFUK2I
KR4401R6RCS7,401R6RCS,코스피200 SP 2106-2112 (주간),-,0,-,-,-,-,428.16,0.00,0,0,-,FU,2021-06-09,KRDRVFUK2I
KR4401R6S3S7,401R6S3S,코스피200 SP 2106-2203 (주간),-,0,-,-,-,-,428.16,0.00,0,0,-,FU,2021-06-09,KRDRVFUK2I
KR4401R6S6S0,401R6S6S,코스피200 SP 2106-2206 (주간),-,0,-,-,-,-,428.16,0.00,0,0,-,FU,2021-06-09,KRDRVFUK2I
KR4401R6SCS5,401R6SCS,코스피200 SP 2106-2212 (주간),-,0,-,-,-,-,428.16,0.00,0,0,-,FU,2021-06-09,KRDRVFUK2I
KR4401R6TCS3,401R6TCS,코스피200 SP 2106-2312 (주간),-,0,-,-,-,-,428.16,0.00,0,0,-,FU,2021-06-09,KRDRVFUK2I
