ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101J60007,101J6000,코스피200 F 201406 (야간),264.10,3,0.00,264.05,264.40,263.70,263.33,0.00,"6,669","880,230,425,000","111,787",FU,20140522,KRDRVFUK2I
KR4101J60007,101J6000,코스피200 F 201406 (주간),264.10,1,0.90,263.75,265.30,263.30,263.33,264.10,"129,022","17,050,321,850,000","111,852",FU,20140522,KRDRVFUK2I
KR4101J90004,101J9000,코스피200 F 201409 (야간),265.35,2,-0.20,265.35,265.35,265.15,263.33,0.00,16,"2,122,000,000","4,579",FU,20140522,KRDRVFUK2I
KR4101J90004,101J9000,코스피200 F 201409 (주간),265.55,1,1.15,265.10,266.60,264.85,263.33,265.55,284,"37,736,100,000","4,580",FU,20140522,KRDRVFUK2I
KR4101JC0000,101JC000,코스피200 F 201412 (야간),-,0,-,-,-,-,263.33,0.00,0,0,527,FU,20140522,KRDRVFUK2I
KR4101JC0000,101JC000,코스피200 F 201412 (주간),-,0,-,-,-,-,263.33,267.45,0,0,527,FU,20140522,KRDRVFUK2I
KR4101K30008,101K3000,코스피200 F 201503 (야간),-,0,-,-,-,-,263.33,0.00,0,0,405,FU,20140522,KRDRVFUK2I
KR4101K30008,101K3000,코스피200 F 201503 (주간),-,0,-,-,-,-,263.33,266.60,0,0,405,FU,20140522,KRDRVFUK2I
KR4401J6J9S2,401J6J9S,코스피200 SP 1406-1409 (주간),1.40,1,1.40,1.40,1.45,1.40,263.33,0.00,31,"8,216,625,000",-,FU,20140522,KRDRVFUK2I
KR4401J6JCS4,401J6JCS,코스피200 SP 1406-1412 (주간),-,0,-,-,-,-,263.33,0.00,0,0,-,FU,20140522,KRDRVFUK2I
KR4401J6K3S2,401J6K3S,코스피200 SP 1406-1503 (주간),2.10,1,2.10,2.40,2.40,2.10,263.33,0.00,20,"5,307,900,000",-,FU,20140522,KRDRVFUK2I
