ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101F90002,101F9000,코스피200 F 201109 (야간),278.90,1,0.75,279.15,279.35,276.75,277.11,0.00,"12,140","1,688,168,225,000","99,325",FU,2011-07-29,KRDRVFUK2I
KR4101F90002,101F9000,코스피200 F 201109 (주간),278.15,2,-3.45,281.80,281.95,277.70,277.11,278.15,"341,420","47,782,909,375,000","99,576",FU,2011-07-29,KRDRVFUK2I
KR4101FC0004,101FC000,코스피200 F 201112 (야간),280.50,1,1.00,280.20,280.50,279.35,277.11,0.00,6,"839,575,000","2,425",FU,2011-07-29,KRDRVFUK2I
KR4101FC0004,101FC000,코스피200 F 201112 (주간),279.50,2,-3.25,283.30,283.30,279.50,277.11,279.50,213,"30,081,300,000","2,424",FU,2011-07-29,KRDRVFUK2I
KR4101G30006,101G3000,코스피200 F 201203 (야간),-,0,-,-,-,-,277.11,0.00,0,0,705,FU,2011-07-29,KRDRVFUK2I
KR4101G30006,101G3000,코스피200 F 201203 (주간),279.90,2,-3.90,282.40,282.40,279.90,277.11,279.90,3,"421,100,000",705,FU,2011-07-29,KRDRVFUK2I
KR4101G60003,101G6000,코스피200 F 201206 (야간),-,0,-,-,-,-,277.11,0.00,0,0,96,FU,2011-07-29,KRDRVFUK2I
KR4101G60003,101G6000,코스피200 F 201206 (주간),-,0,-,-,-,-,277.11,282.75,0,0,96,FU,2011-07-29,KRDRVFUK2I
KR4401F9FCS0,401F9FCS,코스피200 SP 1109-1112 (주간),1.75,1,1.75,1.70,1.75,1.70,277.11,0.00,114,"32,010,800,000",-,FU,2011-07-29,KRDRVFUK2I
KR4401F9G3S3,401F9G3S,코스피200 SP 1109-1203 (주간),-,0,-,-,-,-,277.11,0.00,0,0,-,FU,2011-07-29,KRDRVFUK2I
KR4401F9G6S6,401F9G6S,코스피200 SP 1109-1206 (주간),-,0,-,-,-,-,277.11,0.00,0,0,-,FU,2011-07-29,KRDRVFUK2I
