ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101P90001,101P9000,코스피200 F 201909 (야간),270.95,1,1.30,269.75,271.75,269.55,268.75,0.00,"29,199","1,976,515,550,000","296,757",FU,20190710,KRDRVFUK2I
KR4101P90001,101P9000,코스피200 F 201909 (주간),269.65,1,1.65,270.15,270.95,269.45,268.75,269.65,"219,852","14,851,032,112,500","296,196",FU,20190710,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (야간),270.55,1,0.75,270.00,271.80,269.80,268.75,0.00,107,"7,247,975,000","44,728",FU,20190710,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (주간),269.80,1,1.75,269.85,271.00,269.60,268.75,269.80,425,"28,718,750,000","44,705",FU,20190710,KRDRVFUK2I
KR4101Q30005,101Q3000,코스피200 F 202003 (야간),-,0,-,-,-,-,268.75,0.00,0,0,"2,536",FU,20190710,KRDRVFUK2I
KR4101Q30005,101Q3000,코스피200 F 202003 (주간),-,0,-,-,-,-,268.75,267.25,0,0,"2,536",FU,20190710,KRDRVFUK2I
KR4101Q60002,101Q6000,코스피200 F 202006 (야간),-,0,-,-,-,-,268.75,0.00,0,0,"5,946",FU,20190710,KRDRVFUK2I
KR4101Q60002,101Q6000,코스피200 F 202006 (주간),266.70,1,0.60,266.70,266.70,266.70,268.75,266.70,1,"66,675,000","5,946",FU,20190710,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (야간),-,0,-,-,-,-,268.75,0.00,0,0,"21,072",FU,20190710,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (주간),-,0,-,-,-,-,268.75,268.65,0,0,"21,072",FU,20190710,KRDRVFUK2I
KR4101R60000,101R6000,코스피200 F 202106 (야간),-,0,-,-,-,-,268.75,0.00,0,0,588,FU,20190710,KRDRVFUK2I
KR4101R60000,101R6000,코스피200 F 202106 (주간),-,0,-,-,-,-,268.75,266.15,0,0,588,FU,20190710,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (야간),-,0,-,-,-,-,268.75,0.00,0,0,"4,052",FU,20190710,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (주간),-,0,-,-,-,-,268.75,266.95,0,0,"4,052",FU,20190710,KRDRVFUK2I
KR4401P9PCS7,401P9PCS,코스피200 SP 1909-1912 (주간),0.15,1,0.15,0.15,0.15,0.15,268.75,0.00,101,"13,644,312,500",-,FU,20190710,KRDRVFUK2I
KR4401P9Q3S0,401P9Q3S,코스피200 SP 1909-2003 (주간),-3.15,2,-3.15,-3.15,-3.15,-3.15,268.75,0.00,10,"1,340,625,000",-,FU,20190710,KRDRVFUK2I
KR4401P9Q6S3,401P9Q6S,코스피200 SP 1909-2006 (주간),-,0,-,-,-,-,268.75,0.00,0,0,-,FU,20190710,KRDRVFUK2I
KR4401P9QCS5,401P9QCS,코스피200 SP 1909-2012 (주간),-,0,-,-,-,-,268.75,0.00,0,0,-,FU,20190710,KRDRVFUK2I
KR4401P9R6S2,401P9R6S,코스피200 SP 1909-2106 (주간),-,0,-,-,-,-,268.75,0.00,0,0,-,FU,20190710,KRDRVFUK2I
KR4401P9RCS3,401P9RCS,코스피200 SP 1909-2112 (주간),-,0,-,-,-,-,268.75,0.00,0,0,-,FU,20190710,KRDRVFUK2I
