ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101M60001,101M6000,코스피200 F 201706 (야간),308.70,1,0.85,307.80,308.95,307.75,307.83,0.00,"13,520","1,041,863,600,000","266,484",FU,2017-06-02,KRDRVFUK2I
KR4101M60001,101M6000,코스피200 F 201706 (주간),307.85,1,3.60,305.20,308.10,305.05,307.83,307.85,"225,327","17,292,444,862,500","266,052",FU,2017-06-02,KRDRVFUK2I
KR4101M90008,101M9000,코스피200 F 201709 (야간),309.60,1,0.60,308.80,309.85,308.70,307.83,0.00,269,"20,781,175,000","111,721",FU,2017-06-02,KRDRVFUK2I
KR4101M90008,101M9000,코스피200 F 201709 (주간),309.00,1,3.90,306.00,309.00,305.95,307.83,309.00,"22,716","1,749,363,775,000","111,685",FU,2017-06-02,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (야간),-,0,-,-,-,-,307.83,0.00,0,0,"30,892",FU,2017-06-02,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (주간),309.35,1,3.45,307.05,309.40,307.05,307.83,309.35,437,"33,776,212,500","30,892",FU,2017-06-02,KRDRVFUK2I
KR4101N30002,101N3000,코스피200 F 201803 (야간),-,0,-,-,-,-,307.83,0.00,0,0,"6,961",FU,2017-06-02,KRDRVFUK2I
KR4101N30002,101N3000,코스피200 F 201803 (주간),306.80,1,3.85,304.65,306.80,304.65,307.83,306.80,7,"534,862,500","6,961",FU,2017-06-02,KRDRVFUK2I
KR4101N60009,101N6000,코스피200 F 201806 (야간),-,0,-,-,-,-,307.83,0.00,0,0,"4,552",FU,2017-06-02,KRDRVFUK2I
KR4101N60009,101N6000,코스피200 F 201806 (주간),-,0,-,-,-,-,307.83,307.55,0,0,"4,552",FU,2017-06-02,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (야간),-,0,-,-,-,-,307.83,0.00,0,0,"11,036",FU,2017-06-02,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (주간),-,0,-,-,-,-,307.83,309.45,500,"38,575,000,000","11,036",FU,2017-06-02,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (야간),-,0,-,-,-,-,307.83,0.00,0,0,"1,932",FU,2017-06-02,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (주간),-,0,-,-,-,-,307.83,308.95,0,0,"1,932",FU,2017-06-02,KRDRVFUK2I
KR4401M6M9S1,401M6M9S,코스피200 SP 1706-1709 (주간),0.95,1,0.95,0.90,1.00,0.85,307.83,0.00,"73,103","11,237,177,450,000",-,FU,2017-06-02,KRDRVFUK2I
KR4401M6MCS3,401M6MCS,코스피200 SP 1706-1712 (주간),1.65,1,1.65,1.60,1.70,1.55,307.83,0.00,"1,761","271,455,912,500",-,FU,2017-06-02,KRDRVFUK2I
KR4401M6N3S3,401M6N3S,코스피200 SP 1706-1803 (주간),-,0,-,-,-,-,307.83,0.00,0,0,-,FU,2017-06-02,KRDRVFUK2I
KR4401M6N6S6,401M6N6S,코스피200 SP 1706-1806 (주간),-,0,-,-,-,-,307.83,0.00,0,0,-,FU,2017-06-02,KRDRVFUK2I
KR4401M6NCS1,401M6NCS,코스피200 SP 1706-1812 (주간),-,0,-,-,-,-,307.83,0.00,0,0,-,FU,2017-06-02,KRDRVFUK2I
KR4401M6PCS6,401M6PCS,코스피200 SP 1706-1912 (주간),-,0,-,-,-,-,307.83,0.00,0,0,-,FU,2017-06-02,KRDRVFUK2I
