ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101H90008,101H9000,코스피200 F 201309 (야간),248.30,1,0.20,248.40,248.80,247.50,248.20,0.00,"15,083","1,871,305,575,000","105,347",FU,20130813,KRDRVFUK2I
KR4101H90008,101H9000,코스피200 F 201309 (주간),248.10,1,3.80,244.95,248.20,244.50,248.20,248.10,"142,689","17,589,683,475,000","105,583",FU,20130813,KRDRVFUK2I
KR4101HC0002,101HC000,코스피200 F 201312 (야간),249.95,1,0.25,249.95,249.95,249.95,248.20,0.00,1,"124,975,000","3,138",FU,20130813,KRDRVFUK2I
KR4101HC0002,101HC000,코스피200 F 201312 (주간),249.70,1,4.05,246.40,249.70,246.35,248.20,249.70,114,"14,130,525,000","3,137",FU,20130813,KRDRVFUK2I
KR4101J30000,101J3000,코스피200 F 201403 (야간),-,0,-,-,-,-,248.20,0.00,0,0,500,FU,20130813,KRDRVFUK2I
KR4101J30000,101J3000,코스피200 F 201403 (주간),-,0,-,-,-,-,248.20,248.75,0,0,500,FU,20130813,KRDRVFUK2I
KR4101J60007,101J6000,코스피200 F 201406 (야간),-,0,-,-,-,-,248.20,0.00,0,0,235,FU,20130813,KRDRVFUK2I
KR4101J60007,101J6000,코스피200 F 201406 (주간),-,0,-,-,-,-,248.20,250.35,0,0,235,FU,20130813,KRDRVFUK2I
KR4401H9HCS4,401H9HCS,코스피200 SP 1309-1312 (주간),1.55,1,1.55,1.45,1.55,1.45,248.20,0.00,236,"58,349,700,000",-,FU,20130813,KRDRVFUK2I
KR4401H9J3S6,401H9J3S,코스피200 SP 1309-1403 (주간),-,0,-,-,-,-,248.20,0.00,0,0,-,FU,20130813,KRDRVFUK2I
KR4401H9J6S9,401H9J6S,코스피200 SP 1309-1406 (주간),-,0,-,-,-,-,248.20,0.00,0,0,-,FU,20130813,KRDRVFUK2I
