ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101P30007,101P3000,코스피200 F 201903 (야간),286.40,2,-0.35,286.50,286.65,286.25,285.90,0.00,"7,516","538,232,675,000","299,714",FU,20190218,KRDRVFUK2I
KR4101P30007,101P3000,코스피200 F 201903 (주간),286.75,1,2.60,286.00,287.60,285.35,285.90,286.75,"191,251","13,697,175,987,500","300,021",FU,20190218,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (야간),286.90,2,-0.40,287.10,287.10,286.90,285.90,0.00,11,"789,287,500","24,216",FU,20190218,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (주간),287.30,1,2.50,286.45,288.00,285.90,285.90,287.30,"1,950","139,793,437,500","24,214",FU,20190218,KRDRVFUK2I
KR4101P90001,101P9000,코스피200 F 201909 (야간),-,0,-,-,-,-,285.90,0.00,0,0,209,FU,20190218,KRDRVFUK2I
KR4101P90001,101P9000,코스피200 F 201909 (주간),287.55,1,0.85,287.50,287.55,287.50,285.90,287.55,8,"575,062,500",209,FU,20190218,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (야간),-,0,-,-,-,-,285.90,0.00,0,0,"25,597",FU,20190218,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (주간),286.60,1,1.00,287.85,288.15,286.60,285.90,286.60,"1,203","86,669,400,000","25,597",FU,20190218,KRDRVFUK2I
KR4101Q60002,101Q6000,코스피200 F 202006 (야간),-,0,-,-,-,-,285.90,0.00,0,0,"3,890",FU,20190218,KRDRVFUK2I
KR4101Q60002,101Q6000,코스피200 F 202006 (주간),-,0,-,-,-,-,285.90,286.40,0,0,"3,890",FU,20190218,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (야간),-,0,-,-,-,-,285.90,0.00,0,0,"13,516",FU,20190218,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (주간),-,0,-,-,-,-,285.90,287.55,760,"54,269,375,000","13,516",FU,20190218,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (야간),-,0,-,-,-,-,285.90,0.00,0,0,-,FU,20190218,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (주간),-,0,-,-,-,-,285.90,286.35,0,0,0,FU,20190218,KRDRVFUK2I
KR4401P3P6S0,401P3P6S,코스피200 SP 1903-1906 (주간),-,0,-,-,-,-,285.90,0.00,0,0,-,FU,20190218,KRDRVFUK2I
KR4401P3P9S4,401P3P9S,코스피200 SP 1903-1909 (주간),-,0,-,-,-,-,285.90,0.00,0,0,-,FU,20190218,KRDRVFUK2I
KR4401P3PCS0,401P3PCS,코스피200 SP 1903-1912 (주간),-,0,-,-,-,-,285.90,0.00,0,0,-,FU,20190218,KRDRVFUK2I
KR4401P3Q6S9,401P3Q6S,코스피200 SP 1903-2006 (주간),-,0,-,-,-,-,285.90,0.00,0,0,-,FU,20190218,KRDRVFUK2I
KR4401P3QCS8,401P3QCS,코스피200 SP 1903-2012 (주간),-,0,-,-,-,-,285.90,0.00,0,0,-,FU,20190218,KRDRVFUK2I
KR4401P3RCS6,401P3RCS,코스피200 SP 1903-2112 (주간),-,0,-,-,-,-,285.90,0.00,0,0,-,FU,20190218,KRDRVFUK2I
