ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101JC0000,101JC000,코스피200 F 201412 (야간),244.85,2,-1.25,247.45,247.95,244.80,244.18,0.00,"14,889","1,837,830,025,000","129,314",FU,20141013,KRDRVFUK2I
KR4101JC0000,101JC000,코스피200 F 201412 (주간),246.10,1,0.50,243.25,246.10,243.00,244.18,246.10,"138,663","16,980,944,775,000","129,075",FU,20141013,KRDRVFUK2I
KR4101K30008,101K3000,코스피200 F 201503 (야간),244.95,2,-0.05,246.00,246.10,244.95,244.18,0.00,42,"5,161,300,000","2,396",FU,20141013,KRDRVFUK2I
KR4101K30008,101K3000,코스피200 F 201503 (주간),245.00,1,0.10,242.30,245.00,241.95,244.18,245.00,315,"38,415,325,000","2,419",FU,20141013,KRDRVFUK2I
KR4101K60005,101K6000,코스피200 F 201506 (야간),-,0,-,-,-,-,244.18,0.00,0,0,"1,176",FU,20141013,KRDRVFUK2I
KR4101K60005,101K6000,코스피200 F 201506 (주간),-,0,-,-,-,-,244.18,246.30,0,0,"1,176",FU,20141013,KRDRVFUK2I
KR4101K90002,101K9000,코스피200 F 201509 (야간),-,0,-,-,-,-,244.18,0.00,0,0,203,FU,20141013,KRDRVFUK2I
KR4101K90002,101K9000,코스피200 F 201509 (주간),-,0,-,-,-,-,244.18,247.60,0,0,203,FU,20141013,KRDRVFUK2I
KR4101KC0007,101KC000,코스피200 F 201512 (주간),-,0,-,-,-,-,244.18,248.95,0,0,85,FU,20141013,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (주간),-,0,-,-,-,-,244.18,249.15,0,0,36,FU,20141013,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (주간),-,0,-,-,-,-,244.18,0.00,0,0,0,FU,20141013,KRDRVFUK2I
KR4401JCK3S8,401JCK3S,코스피200 SP 1412-1503 (주간),-1.15,2,-1.15,-1.20,-1.10,-1.20,244.18,0.00,216,"52,776,425,000",-,FU,20141013,KRDRVFUK2I
KR4401JCK6S1,401JCK6S,코스피200 SP 1412-1506 (주간),-0.05,2,-0.05,-0.05,-0.05,-0.05,244.18,0.00,5,"1,225,375,000",-,FU,20141013,KRDRVFUK2I
KR4401JCK9S5,401JCK9S,코스피200 SP 1412-1509 (주간),-,0,-,-,-,-,244.18,0.00,0,0,-,FU,20141013,KRDRVFUK2I
KR4401JCKCS6,401JCKCS,코스피200 SP 1412-1512 (주간),-,0,-,-,-,-,244.18,0.00,0,0,-,FU,20141013,KRDRVFUK2I
KR4401JCL6S0,401JCL6S,코스피200 SP 1412-1606 (주간),-,0,-,-,-,-,244.18,0.00,0,0,-,FU,20141013,KRDRVFUK2I
KR4401JCLCS4,401JCLCS,코스피200 SP 1412-1612 (주간),-,0,-,-,-,-,244.18,0.00,0,0,-,FU,20141013,KRDRVFUK2I
