ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101N60009,101N6000,코스피200 F 201806 (야간),319.25,1,0.50,319.00,319.75,318.40,318.64,0.00,"14,274","1,138,564,337,500","238,560",FU,2018-04-18,KRDRVFUK2I
KR4101N60009,101N6000,코스피200 F 201806 (주간),318.75,1,3.20,317.30,319.95,317.10,318.64,318.75,"177,484","14,150,856,975,000","237,935",FU,2018-04-18,KRDRVFUK2I
KR4101N90006,101N9000,코스피200 F 201809 (야간),320.00,1,0.80,329.85,329.85,318.90,318.64,0.00,24,"1,919,162,500","11,426",FU,2018-04-18,KRDRVFUK2I
KR4101N90006,101N9000,코스피200 F 201809 (주간),319.20,1,3.30,317.35,320.30,317.35,318.64,319.20,"1,291","103,028,112,500","11,424",FU,2018-04-18,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (야간),-,0,-,-,-,-,318.64,0.00,0,0,"36,952",FU,2018-04-18,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (주간),319.15,1,2.90,319.15,319.15,319.15,318.64,319.15,1,"79,787,500","36,952",FU,2018-04-18,KRDRVFUK2I
KR4101P30007,101P3000,코스피200 F 201903 (야간),-,0,-,-,-,-,318.64,0.00,0,0,"1,516",FU,2018-04-18,KRDRVFUK2I
KR4101P30007,101P3000,코스피200 F 201903 (주간),317.05,1,4.10,319.20,319.20,317.05,318.64,317.05,141,"11,206,462,500","1,516",FU,2018-04-18,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (야간),-,0,-,-,-,-,318.64,0.00,0,0,"11,572",FU,2018-04-18,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (주간),-,0,-,-,-,-,318.64,318.90,0,0,"11,572",FU,2018-04-18,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (야간),-,0,-,-,-,-,318.64,0.00,0,0,"10,897",FU,2018-04-18,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (주간),-,0,-,-,-,-,318.64,320.75,0,0,"10,897",FU,2018-04-18,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (야간),-,0,-,-,-,-,318.64,0.00,0,0,"2,745",FU,2018-04-18,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (주간),-,0,-,-,-,-,318.64,320.80,0,0,"2,745",FU,2018-04-18,KRDRVFUK2I
KR4401N6N9S8,401N6N9S,코스피200 SP 1806-1809 (주간),0.40,1,0.40,0.45,0.45,0.40,318.64,0.00,166,"26,535,700,000",-,FU,2018-04-18,KRDRVFUK2I
KR4401N6NCS0,401N6NCS,코스피200 SP 1806-1812 (주간),-,0,-,-,-,-,318.64,0.00,0,0,-,FU,2018-04-18,KRDRVFUK2I
KR4401N6P3S9,401N6P3S,코스피200 SP 1806-1903 (주간),-1.70,2,-1.70,-1.30,-1.30,-1.75,318.64,0.00,36,"5,723,375,000",-,FU,2018-04-18,KRDRVFUK2I
KR4401N6P6S2,401N6P6S,코스피200 SP 1806-1906 (주간),-,0,-,-,-,-,318.64,0.00,0,0,-,FU,2018-04-18,KRDRVFUK2I
KR4401N6PCS5,401N6PCS,코스피200 SP 1806-1912 (주간),-,0,-,-,-,-,318.64,0.00,0,0,-,FU,2018-04-18,KRDRVFUK2I
KR4401N6QCS3,401N6QCS,코스피200 SP 1806-2012 (주간),-,0,-,-,-,-,318.64,0.00,0,0,-,FU,2018-04-18,KRDRVFUK2I
