ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101K90002,101K9000,코스피200 F 201509 (야간),231.15,1,0.10,230.75,231.70,230.55,232.80,0.00,"15,137","1,748,249,800,000","152,027",FU,20150831,KRDRVFUK2I
KR4101K90002,101K9000,코스피200 F 201509 (주간),231.05,2,-0.65,230.50,231.55,229.35,232.80,231.05,"138,419","15,928,386,125,000","151,895",FU,20150831,KRDRVFUK2I
KR4101KC0007,101KC000,코스피200 F 201512 (야간),232.25,1,0.45,231.40,232.35,231.40,232.80,0.00,58,"6,719,425,000","15,275",FU,20150831,KRDRVFUK2I
KR4101KC0007,101KC000,코스피200 F 201512 (주간),231.80,2,-0.80,231.35,232.30,230.25,232.80,231.80,"1,667","192,406,500,000","15,274",FU,20150831,KRDRVFUK2I
KR4101L30006,101L3000,코스피200 F 201603 (야간),-,0,-,-,-,-,232.80,0.00,0,0,"1,648",FU,20150831,KRDRVFUK2I
KR4101L30006,101L3000,코스피200 F 201603 (주간),229.70,2,-0.45,229.30,229.70,228.20,232.80,229.70,52,"5,942,475,000","1,648",FU,20150831,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (야간),-,0,-,-,-,-,232.80,0.00,0,0,328,FU,20150831,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (주간),-,0,-,-,-,-,232.80,230.80,0,0,328,FU,20150831,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (야간),-,0,-,-,-,-,232.80,0.00,0,0,816,FU,20150831,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (주간),-,0,-,-,-,-,232.80,232.55,0,0,816,FU,20150831,KRDRVFUK2I
KR4101M60001,101M6000,코스피200 F 201706 (야간),-,0,-,-,-,-,232.80,0.00,0,0,200,FU,20150831,KRDRVFUK2I
KR4101M60001,101M6000,코스피200 F 201706 (주간),-,0,-,-,-,-,232.80,231.30,0,0,200,FU,20150831,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (야간),-,0,-,-,-,-,232.80,0.00,0,0,187,FU,20150831,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (주간),-,0,-,-,-,-,232.80,233.10,0,0,187,FU,20150831,KRDRVFUK2I
KR4401K9KCS3,401K9KCS,코스피200 SP 1509-1512 (주간),0.80,1,0.80,0.85,0.85,0.80,232.80,0.00,"2,858","658,756,800,000",-,FU,20150831,KRDRVFUK2I
KR4401K9L3S6,401K9L3S,코스피200 SP 1509-1603 (주간),-1.35,2,-1.35,-1.30,-1.25,-1.35,232.80,0.00,6,"1,377,000,000",-,FU,20150831,KRDRVFUK2I
KR4401K9L6S9,401K9L6S,코스피200 SP 1509-1606 (주간),-0.45,2,-0.45,-0.45,-0.45,-0.45,232.80,0.00,4,"918,000,000",-,FU,20150831,KRDRVFUK2I
KR4401K9LCS1,401K9LCS,코스피200 SP 1509-1612 (주간),-,0,-,-,-,-,232.80,0.00,0,0,-,FU,20150831,KRDRVFUK2I
KR4401K9M6S8,401K9M6S,코스피200 SP 1509-1706 (주간),-,0,-,-,-,-,232.80,0.00,0,0,-,FU,20150831,KRDRVFUK2I
KR4401K9MCS9,401K9MCS,코스피200 SP 1509-1712 (주간),-,0,-,-,-,-,232.80,0.00,0,0,-,FU,20150831,KRDRVFUK2I
