ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101S90005,101S9000,코스피200 F 202209 (주간),315.70,2,-8.80,315.90,317.25,315.35,316.35,315.70,"238,609","18,864,296,362,500","304,975",FU,20220829,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (주간),317.10,2,-8.30,317.35,318.35,316.55,316.35,317.10,"3,049","242,052,887,500","22,636",FU,20220829,KRDRVFUK2I
KR4101T30009,101T3000,코스피200 F 202303 (주간),314.80,2,-8.00,314.50,315.40,314.50,316.35,314.80,12,"945,237,500","4,818",FU,20220829,KRDRVFUK2I
KR4101T60006,101T6000,코스피200 F 202306 (주간),-,0,-,-,-,-,316.35,316.20,0,0,"10,253",FU,20220829,KRDRVFUK2I
KR4101TC0008,101TC000,코스피200 F 202312 (주간),319.35,2,-8.80,319.35,319.35,319.35,316.35,319.35,1,"79,837,500","9,380",FU,20220829,KRDRVFUK2I
KR4101V60002,101V6000,코스피200 F 202406 (주간),-,0,-,-,-,-,316.35,317.85,0,0,301,FU,20220829,KRDRVFUK2I
KR4101VC0004,101VC000,코스피200 F 202412 (주간),-,0,-,-,-,-,316.35,320.45,200,"16,291,500,000","3,406",FU,20220829,KRDRVFUK2I
KR4401S9SCS8,401S9SCS,코스피200 SP 2209-2212 (주간),1.20,1,1.20,1.20,1.20,1.15,316.35,0.00,111,"17,575,562,500",-,FU,20220829,KRDRVFUK2I
KR4401S9T3S1,401S9T3S,코스피200 SP 2209-2303 (주간),-1.10,2,-1.10,-1.10,-1.10,-1.10,316.35,0.00,1,"157,850,000",-,FU,20220829,KRDRVFUK2I
KR4401S9T6S4,401S9T6S,코스피200 SP 2209-2306 (주간),-,0,-,-,-,-,316.35,0.00,0,0,-,FU,20220829,KRDRVFUK2I
KR4401S9TCS6,401S9TCS,코스피200 SP 2209-2312 (주간),-,0,-,-,-,-,316.35,0.00,0,0,-,FU,20220829,KRDRVFUK2I
KR4401S9V6S0,401S9V6S,코스피200 SP 2209-2406 (주간),-,0,-,-,-,-,316.35,0.00,0,0,-,FU,20220829,KRDRVFUK2I
KR4401S9VCS2,401S9VCS,코스피200 SP 2209-2412 (주간),-,0,-,-,-,-,316.35,0.00,0,0,-,FU,20220829,KRDRVFUK2I
