ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101P60004,101P6000,코스피200 F 201906 (야간),277.90,2,-3.90,281.40,281.40,277.30,281.31,0.00,"36,684","2,562,396,675,000","318,251",FU,2019-05-07,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (주간),281.80,2,-2.15,281.00,282.05,279.10,281.31,281.80,"266,229","18,694,048,900,000","318,548",FU,2019-05-07,KRDRVFUK2I
KR4101P90001,101P9000,코스피200 F 201909 (야간),278.10,2,-4.20,281.55,281.55,278.10,281.31,0.00,56,"3,915,225,000","10,867",FU,2019-05-07,KRDRVFUK2I
KR4101P90001,101P9000,코스피200 F 201909 (주간),282.30,2,-2.15,281.55,282.35,279.55,281.31,282.30,603,"42,411,862,500","10,856",FU,2019-05-07,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (야간),281.65,2,-0.10,281.65,281.65,281.65,281.31,0.00,1,"70,412,500","28,687",FU,2019-05-07,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (주간),281.75,2,-4.20,281.00,281.75,281.00,281.31,281.75,502,"35,396,937,500","28,688",FU,2019-05-07,KRDRVFUK2I
KR4101Q30005,101Q3000,코스피200 F 202003 (야간),-,0,-,-,-,-,281.31,0.00,0,0,132,FU,2019-05-07,KRDRVFUK2I
KR4101Q30005,101Q3000,코스피200 F 202003 (주간),-,0,-,-,-,-,281.31,280.05,0,0,132,FU,2019-05-07,KRDRVFUK2I
KR4101Q60002,101Q6000,코스피200 F 202006 (야간),-,0,-,-,-,-,281.31,0.00,0,0,"5,851",FU,2019-05-07,KRDRVFUK2I
KR4101Q60002,101Q6000,코스피200 F 202006 (주간),-,0,-,-,-,-,281.31,280.65,0,0,"5,851",FU,2019-05-07,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (야간),-,0,-,-,-,-,281.31,0.00,0,0,"17,140",FU,2019-05-07,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (주간),-,0,-,-,-,-,281.31,281.70,0,0,"17,140",FU,2019-05-07,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (야간),-,0,-,-,-,-,281.31,0.00,0,0,"3,006",FU,2019-05-07,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (주간),-,0,-,-,-,-,281.31,280.35,0,0,"3,006",FU,2019-05-07,KRDRVFUK2I
KR4401P6P9S1,401P6P9S,코스피200 SP 1906-1909 (주간),0.40,1,0.40,0.40,0.40,0.40,281.31,0.00,84,"11,822,525,000",-,FU,2019-05-07,KRDRVFUK2I
KR4401P6PCS3,401P6PCS,코스피200 SP 1906-1912 (주간),-,0,-,-,-,-,281.31,0.00,0,0,-,FU,2019-05-07,KRDRVFUK2I
KR4401P6Q3S3,401P6Q3S,코스피200 SP 1906-2003 (주간),-2.20,2,-2.20,-2.20,-2.20,-2.20,281.31,0.00,8,"1,120,400,000",-,FU,2019-05-07,KRDRVFUK2I
KR4401P6Q6S6,401P6Q6S,코스피200 SP 1906-2006 (주간),-2.00,2,-2.00,-2.00,-2.00,-2.00,281.31,0.00,9,"1,258,875,000",-,FU,2019-05-07,KRDRVFUK2I
KR4401P6QCS1,401P6QCS,코스피200 SP 1906-2012 (주간),-,0,-,-,-,-,281.31,0.00,0,0,-,FU,2019-05-07,KRDRVFUK2I
KR4401P6RCS9,401P6RCS,코스피200 SP 1906-2112 (주간),-,0,-,-,-,-,281.31,0.00,0,0,-,FU,2019-05-07,KRDRVFUK2I
