ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101P60004,101P6000,코스피200 F 201906 (야간),288.75,1,0.75,287.90,289.00,287.90,286.68,0.00,"15,533","1,120,536,825,000","323,998",FU,2019-04-05,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (주간),288.00,1,0.70,287.50,288.70,286.95,286.68,288.00,"150,988","10,862,235,962,500","321,685",FU,2019-04-05,KRDRVFUK2I
KR4101P90001,101P9000,코스피200 F 201909 (야간),289.25,1,0.95,288.50,289.25,288.35,286.68,0.00,42,"3,033,687,500","5,163",FU,2019-04-05,KRDRVFUK2I
KR4101P90001,101P9000,코스피200 F 201909 (주간),288.30,1,0.35,288.05,289.00,287.50,286.68,288.30,81,"5,836,225,000","5,163",FU,2019-04-05,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (야간),-,0,-,-,-,-,286.68,0.00,0,0,"30,405",FU,2019-04-05,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (주간),-,0,-,-,-,-,286.68,289.20,0,0,"30,405",FU,2019-04-05,KRDRVFUK2I
KR4101Q30005,101Q3000,코스피200 F 202003 (야간),-,0,-,-,-,-,286.68,0.00,0,0,73,FU,2019-04-05,KRDRVFUK2I
KR4101Q30005,101Q3000,코스피200 F 202003 (주간),-,0,-,-,-,-,286.68,286.35,0,0,73,FU,2019-04-05,KRDRVFUK2I
KR4101Q60002,101Q6000,코스피200 F 202006 (야간),-,0,-,-,-,-,286.68,0.00,0,0,"4,184",FU,2019-04-05,KRDRVFUK2I
KR4101Q60002,101Q6000,코스피200 F 202006 (주간),-,0,-,-,-,-,286.68,287.05,0,0,"4,184",FU,2019-04-05,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (야간),-,0,-,-,-,-,286.68,0.00,0,0,"14,986",FU,2019-04-05,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (주간),-,0,-,-,-,-,286.68,288.15,0,0,"14,986",FU,2019-04-05,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (야간),-,0,-,-,-,-,286.68,0.00,0,0,"2,505",FU,2019-04-05,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (주간),-,0,-,-,-,-,286.68,287.00,0,0,"2,505",FU,2019-04-05,KRDRVFUK2I
KR4401P6P9S1,401P6P9S,코스피200 SP 1906-1909 (주간),0.40,1,0.40,0.35,0.40,0.35,286.68,0.00,14,"2,016,750,000",-,FU,2019-04-05,KRDRVFUK2I
KR4401P6PCS3,401P6PCS,코스피200 SP 1906-1912 (주간),-,0,-,-,-,-,286.68,0.00,0,0,-,FU,2019-04-05,KRDRVFUK2I
KR4401P6Q3S3,401P6Q3S,코스피200 SP 1906-2003 (주간),-,0,-,-,-,-,286.68,0.00,0,0,-,FU,2019-04-05,KRDRVFUK2I
KR4401P6Q6S6,401P6Q6S,코스피200 SP 1906-2006 (주간),-,0,-,-,-,-,286.68,0.00,0,0,-,FU,2019-04-05,KRDRVFUK2I
KR4401P6QCS1,401P6QCS,코스피200 SP 1906-2012 (주간),-,0,-,-,-,-,286.68,0.00,0,0,-,FU,2019-04-05,KRDRVFUK2I
KR4401P6RCS9,401P6RCS,코스피200 SP 1906-2112 (주간),-,0,-,-,-,-,286.68,0.00,0,0,-,FU,2019-04-05,KRDRVFUK2I
