ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101GC0003,101GC000,코스피200 F 201212 (야간),265.80,2,-0.15,265.95,266.25,265.15,263.97,0.00,"19,089","2,537,326,000,000","94,009",FU,2012-09-17,KRDRVFUK2I
KR4101GC0003,101GC000,코스피200 F 201212 (주간),265.95,2,-0.65,266.50,267.35,265.50,263.97,265.95,"155,980","20,768,230,275,000","93,903",FU,2012-09-17,KRDRVFUK2I
KR4101H30004,101H3000,코스피200 F 201303 (야간),266.00,1,0.40,262.35,266.00,262.35,263.97,0.00,2,"264,175,000","2,055",FU,2012-09-17,KRDRVFUK2I
KR4101H30004,101H3000,코스피200 F 201303 (주간),265.60,2,-0.40,267.05,267.05,265.10,263.97,265.60,21,"2,795,425,000","2,055",FU,2012-09-17,KRDRVFUK2I
KR4101H60001,101H6000,코스피200 F 201306 (야간),-,0,-,-,-,-,263.97,0.00,0,0,"1,056",FU,2012-09-17,KRDRVFUK2I
KR4101H60001,101H6000,코스피200 F 201306 (주간),-,0,-,-,-,-,263.97,267.25,0,0,"1,056",FU,2012-09-17,KRDRVFUK2I
KR4101H90008,101H9000,코스피200 F 201309 (야간),-,0,-,-,-,-,263.97,0.00,0,0,-,FU,2012-09-17,KRDRVFUK2I
KR4101H90008,101H9000,코스피200 F 201309 (주간),-,0,-,-,-,-,263.97,0.00,0,0,0,FU,2012-09-17,KRDRVFUK2I
KR4401GCH3S6,401GCH3S,코스피200 SP 1212-1303 (주간),-0.50,2,-0.50,-0.45,-0.45,-0.55,263.97,0.00,101,"26,917,050,000",-,FU,2012-09-17,KRDRVFUK2I
KR4401GCH6S9,401GCH6S,코스피200 SP 1212-1306 (주간),0.65,1,0.65,0.65,0.70,0.65,263.97,0.00,18,"4,800,350,000",-,FU,2012-09-17,KRDRVFUK2I
KR4401GCH9S3,401GCH9S,코스피200 SP 1212-1309 (주간),-,0,-,-,-,-,263.97,0.00,0,0,-,FU,2012-09-17,KRDRVFUK2I
