ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101Q90009,101Q9000,코스피200 F 202009 (야간),-,0,-,-,-,-,313.67,0.00,0,0,"274,166",FU,2020-09-07,KRDRVFUK2I
KR4101Q90009,101Q9000,코스피200 F 202009 (주간),313.55,1,2.50,312.15,314.00,310.45,313.67,313.55,"253,050","19,787,811,912,500","274,166",FU,2020-09-07,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (야간),-,0,-,-,-,-,313.67,0.00,0,0,"99,916",FU,2020-09-07,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (주간),313.10,1,2.20,311.75,313.60,310.15,313.67,313.10,"28,986","2,265,117,635,000","99,916",FU,2020-09-07,KRDRVFUK2I
KR4101R30003,101R3000,코스피200 F 202103 (야간),-,0,-,-,-,-,313.67,0.00,0,0,"4,098",FU,2020-09-07,KRDRVFUK2I
KR4101R30003,101R3000,코스피200 F 202103 (주간),310.00,1,2.00,308.25,310.25,307.50,313.67,310.00,22,"1,700,375,000","4,098",FU,2020-09-07,KRDRVFUK2I
KR4101R60000,101R6000,코스피200 F 202106 (야간),-,0,-,-,-,-,313.67,0.00,0,0,"15,292",FU,2020-09-07,KRDRVFUK2I
KR4101R60000,101R6000,코스피200 F 202106 (주간),308.90,1,1.60,308.00,308.90,308.00,313.67,308.90,2,"154,225,000","15,292",FU,2020-09-07,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (야간),-,0,-,-,-,-,313.67,0.00,0,0,"14,654",FU,2020-09-07,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (주간),-,0,-,-,-,-,313.67,309.45,0,0,"14,654",FU,2020-09-07,KRDRVFUK2I
KR4101S60008,101S6000,코스피200 F 202206 (야간),-,0,-,-,-,-,313.67,0.00,0,0,9,FU,2020-09-07,KRDRVFUK2I
KR4101S60008,101S6000,코스피200 F 202206 (주간),-,0,-,-,-,-,313.67,305.85,0,0,9,FU,2020-09-07,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (야간),-,0,-,-,-,-,313.67,0.00,0,0,"2,669",FU,2020-09-07,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (주간),-,0,-,-,-,-,313.67,305.45,0,0,"2,669",FU,2020-09-07,KRDRVFUK2I
KR4401Q9QCS4,401Q9QCS,코스피200 SP 2009-2012 (주간),-0.50,2,-0.50,-0.30,-0.30,-0.50,313.67,0.00,"80,670","12,604,266,300,000",-,FU,2020-09-07,KRDRVFUK2I
KR4401Q9R3S7,401Q9R3S,코스피200 SP 2009-2103 (주간),-,0,-,-,-,-,313.67,0.00,0,0,-,FU,2020-09-07,KRDRVFUK2I
KR4401Q9R6S0,401Q9R6S,코스피200 SP 2009-2106 (주간),-,0,-,-,-,-,313.67,0.00,0,0,-,FU,2020-09-07,KRDRVFUK2I
KR4401Q9RCS2,401Q9RCS,코스피200 SP 2009-2112 (주간),-,0,-,-,-,-,313.67,0.00,0,0,-,FU,2020-09-07,KRDRVFUK2I
KR4401Q9S6S9,401Q9S6S,코스피200 SP 2009-2206 (주간),-,0,-,-,-,-,313.67,0.00,0,0,-,FU,2020-09-07,KRDRVFUK2I
KR4401Q9SCS0,401Q9SCS,코스피200 SP 2009-2212 (주간),-,0,-,-,-,-,313.67,0.00,0,0,-,FU,2020-09-07,KRDRVFUK2I
