ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101R30003,101R3000,코스피200 F 202103 (주간),429.70,1,6.10,426.80,430.20,424.25,430.27,429.70,"285,718","30,497,055,175,000","229,489",FU,2021-01-21,KRDRVFUK2I
KR4101R60000,101R6000,코스피200 F 202106 (주간),429.25,1,6.05,426.45,429.50,424.00,430.27,429.25,468,"49,846,287,500","18,422",FU,2021-01-21,KRDRVFUK2I
KR4101R90007,101R9000,코스피200 F 202109 (주간),424.70,1,1.20,425.00,427.00,424.70,430.27,424.70,8,"851,750,000",971,FU,2021-01-21,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (주간),-,0,-,-,-,-,430.27,430.05,200,"21,180,000,000","22,972",FU,2021-01-21,KRDRVFUK2I
KR4101S60008,101S6000,코스피200 F 202206 (주간),-,0,-,-,-,-,430.27,427.05,0,0,"2,247",FU,2021-01-21,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (주간),419.05,2,-2.00,421.00,421.00,419.05,430.27,419.05,3,"314,775,000","5,223",FU,2021-01-21,KRDRVFUK2I
KR4101TC0008,101TC000,코스피200 F 202312 (주간),-,0,-,-,-,-,430.27,424.45,0,0,0,FU,2021-01-21,KRDRVFUK2I
KR4401R3R6S4,401R3R6S,코스피200 SP 2103-2106 (주간),-0.45,2,-0.45,-0.40,-0.40,-0.45,430.27,0.00,130,"27,724,525,000",-,FU,2021-01-21,KRDRVFUK2I
KR4401R3R9S8,401R3R9S,코스피200 SP 2103-2109 (주간),-,0,-,-,-,-,430.27,0.00,0,0,-,FU,2021-01-21,KRDRVFUK2I
KR4401R3RCS4,401R3RCS,코스피200 SP 2103-2112 (주간),-,0,-,-,-,-,430.27,0.00,0,0,-,FU,2021-01-21,KRDRVFUK2I
KR4401R3S6S3,401R3S6S,코스피200 SP 2103-2206 (주간),-,0,-,-,-,-,430.27,0.00,0,0,-,FU,2021-01-21,KRDRVFUK2I
KR4401R3SCS2,401R3SCS,코스피200 SP 2103-2212 (주간),-,0,-,-,-,-,430.27,0.00,0,0,-,FU,2021-01-21,KRDRVFUK2I
KR4401R3TCS0,401R3TCS,코스피200 SP 2103-2312 (주간),-,0,-,-,-,-,430.27,0.00,0,0,-,FU,2021-01-21,KRDRVFUK2I
