ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101G30006,101G3000,코스피200 F 201203 (야간),267.70,1,0.45,267.55,267.95,266.75,267.13,0.00,"24,619","3,292,375,175,000","124,732",FU,20120229,KRDRVFUK2I
KR4101G30006,101G3000,코스피200 F 201203 (주간),267.25,1,2.60,265.90,268.25,265.50,267.13,267.25,"222,065","29,698,155,300,000","124,243",FU,20120229,KRDRVFUK2I
KR4101G60003,101G6000,코스피200 F 201206 (야간),269.40,1,0.50,269.10,269.40,269.00,267.13,0.00,9,"1,211,375,000","11,488",FU,20120229,KRDRVFUK2I
KR4101G60003,101G6000,코스피200 F 201206 (주간),268.90,1,2.80,267.35,269.80,267.30,267.13,268.90,"1,058","142,373,950,000","11,486",FU,20120229,KRDRVFUK2I
KR4101G90000,101G9000,코스피200 F 201209 (야간),-,0,-,-,-,-,267.13,0.00,0,0,"1,247",FU,20120229,KRDRVFUK2I
KR4101G90000,101G9000,코스피200 F 201209 (주간),-,1,-,-,-,-,267.13,271.50,0,0,"1,247",FU,20120229,KRDRVFUK2I
KR4101GC0003,101GC000,코스피200 F 201212 (야간),-,0,-,-,-,-,267.13,0.00,0,0,428,FU,20120229,KRDRVFUK2I
KR4101GC0003,101GC000,코스피200 F 201212 (주간),-,0,-,-,-,-,267.13,273.85,0,0,428,FU,20120229,KRDRVFUK2I
KR4401G3G6S0,401G3G6S,코스피200 SP 1203-1206 (주간),1.75,1,1.75,1.65,1.75,1.65,267.13,0.00,"1,402","376,523,175,000",-,FU,20120229,KRDRVFUK2I
KR4401G3G9S4,401G3G9S,코스피200 SP 1203-1209 (주간),3.20,1,3.20,3.15,3.20,3.15,267.13,0.00,3,"807,825,000",-,FU,20120229,KRDRVFUK2I
KR4401G3GCS0,401G3GCS,코스피200 SP 1203-1212 (주간),4.35,1,4.35,4.40,4.40,4.35,267.13,0.00,71,"19,145,750,000",-,FU,20120229,KRDRVFUK2I
