ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101K60005,101K6000,코스피200 F 201506 (야간),263.45,1,0.95,262.50,263.50,262.45,261.95,0.00,"7,214","949,174,800,000","124,254",FU,2015-04-10,KRDRVFUK2I
KR4101K60005,101K6000,코스피200 F 201506 (주간),262.50,1,3.50,259.50,263.30,259.50,261.95,262.50,"142,804","18,715,180,475,000","124,119",FU,2015-04-10,KRDRVFUK2I
KR4101K90002,101K9000,코스피200 F 201509 (야간),264.40,1,0.75,263.85,264.40,263.85,261.95,0.00,19,"2,510,275,000","2,433",FU,2015-04-10,KRDRVFUK2I
KR4101K90002,101K9000,코스피200 F 201509 (주간),263.65,1,3.60,260.75,264.30,260.75,261.95,263.65,511,"67,239,300,000","2,426",FU,2015-04-10,KRDRVFUK2I
KR4101KC0007,101KC000,코스피200 F 201512 (야간),265.10,2,-0.30,265.10,265.10,265.10,261.95,0.00,1,"132,550,000",731,FU,2015-04-10,KRDRVFUK2I
KR4101KC0007,101KC000,코스피200 F 201512 (주간),265.40,1,4.10,263.00,265.40,263.00,261.95,265.40,2,"264,200,000",731,FU,2015-04-10,KRDRVFUK2I
KR4101L30006,101L3000,코스피200 F 201603 (야간),-,0,-,-,-,-,261.95,0.00,0,0,145,FU,2015-04-10,KRDRVFUK2I
KR4101L30006,101L3000,코스피200 F 201603 (주간),262.15,1,3.20,261.95,262.15,261.95,261.95,262.15,2,"262,050,000",145,FU,2015-04-10,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (야간),-,0,-,-,-,-,261.95,0.00,0,0,279,FU,2015-04-10,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (주간),-,0,-,-,-,-,261.95,264.55,0,0,279,FU,2015-04-10,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (야간),-,0,-,-,-,-,261.95,0.00,0,0,751,FU,2015-04-10,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (주간),-,0,-,-,-,-,261.95,266.75,0,0,751,FU,2015-04-10,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (야간),-,0,-,-,-,-,261.95,0.00,0,0,329,FU,2015-04-10,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (주간),-,0,-,-,-,-,261.95,268.85,0,0,329,FU,2015-04-10,KRDRVFUK2I
KR4401K6K9S7,401K6K9S,코스피200 SP 1506-1509 (주간),1.00,1,1.00,1.00,1.00,1.00,261.95,0.00,17,"4,470,150,000",-,FU,2015-04-10,KRDRVFUK2I
KR4401K6KCS9,401K6KCS,코스피200 SP 1506-1512 (주간),2.15,1,2.15,2.15,2.15,2.15,261.95,0.00,1,"264,375,000",-,FU,2015-04-10,KRDRVFUK2I
KR4401K6L3S9,401K6L3S,코스피200 SP 1506-1603 (주간),-,0,-,-,-,-,261.95,0.00,0,0,-,FU,2015-04-10,KRDRVFUK2I
KR4401K6L6S2,401K6L6S,코스피200 SP 1506-1606 (주간),-,0,-,-,-,-,261.95,0.00,0,0,-,FU,2015-04-10,KRDRVFUK2I
KR4401K6LCS7,401K6LCS,코스피200 SP 1506-1612 (주간),-,0,-,-,-,-,261.95,0.00,0,0,-,FU,2015-04-10,KRDRVFUK2I
KR4401K6MCS5,401K6MCS,코스피200 SP 1506-1712 (주간),-,0,-,-,-,-,261.95,0.00,0,0,-,FU,2015-04-10,KRDRVFUK2I
