ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101F30008,101F3000,코스피200 F 201103 (야간),263.85,2,-1.10,264.90,265.25,263.60,265.42,0.00,"10,221","1,351,689,250,000","101,671",FU,2011-03-04,KRDRVFUK2I
KR4101F30008,101F3000,코스피200 F 201103 (주간),264.95,1,5.25,262.35,266.05,261.65,265.42,264.95,"336,374","44,327,110,225,000","101,767",FU,2011-03-04,KRDRVFUK2I
KR4101F60005,101F6000,코스피200 F 201106 (야간),264.90,2,-1.60,266.50,266.50,264.90,265.42,0.00,108,"14,352,200,000","18,125",FU,2011-03-04,KRDRVFUK2I
KR4101F60005,101F6000,코스피200 F 201106 (주간),266.50,1,5.25,262.85,267.15,262.85,265.42,266.50,"3,310","438,475,575,000","18,104",FU,2011-03-04,KRDRVFUK2I
KR4101F90002,101F9000,코스피200 F 201109 (야간),-,0,-,-,-,-,265.42,0.00,0,0,"1,469",FU,2011-03-04,KRDRVFUK2I
KR4101F90002,101F9000,코스피200 F 201109 (주간),266.15,1,2.75,261.70,266.45,261.70,265.42,266.15,3,"397,150,000","1,469",FU,2011-03-04,KRDRVFUK2I
KR4101FC0004,101FC000,코스피200 F 201112 (야간),-,0,-,-,-,-,265.42,0.00,0,0,587,FU,2011-03-04,KRDRVFUK2I
KR4101FC0004,101FC000,코스피200 F 201112 (주간),-,1,-,-,-,-,265.42,270.90,0,0,587,FU,2011-03-04,KRDRVFUK2I
KR4401F3F6S3,401F3F6S,코스피200 SP 1103-1106 (주간),1.15,1,1.15,1.15,1.20,1.15,265.42,0.00,"3,132","828,048,050,000",-,FU,2011-03-04,KRDRVFUK2I
KR4401F3F9S7,401F3F9S,코스피200 SP 1103-1109 (주간),2.30,1,2.30,2.25,2.30,2.25,265.42,0.00,2,"529,725,000",-,FU,2011-03-04,KRDRVFUK2I
KR4401F3FCS3,401F3FCS,코스피200 SP 1103-1112 (주간),3.65,1,3.65,3.45,3.65,3.45,265.42,0.00,40,"10,653,750,000",-,FU,2011-03-04,KRDRVFUK2I
