ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101J60007,101J6000,코스피200 F 201406 (야간),262.65,1,0.05,262.60,262.90,262.40,262.64,0.00,"5,789","759,915,550,000","84,964",FU,2014-06-10,KRDRVFUK2I
KR4101J60007,101J6000,코스피200 F 201406 (주간),262.60,1,2.40,261.70,262.85,261.00,262.64,262.60,"145,337","19,029,271,525,000","84,952",FU,2014-06-10,KRDRVFUK2I
KR4101J90004,101J9000,코스피200 F 201409 (야간),264.35,1,0.15,264.10,264.40,264.00,262.64,0.00,218,"28,790,875,000","55,424",FU,2014-06-10,KRDRVFUK2I
KR4101J90004,101J9000,코스피200 F 201409 (주간),264.20,1,2.50,263.30,264.45,262.50,262.64,264.20,"12,221","1,610,969,675,000","55,365",FU,2014-06-10,KRDRVFUK2I
KR4101JC0000,101JC000,코스피200 F 201412 (야간),-,0,-,-,-,-,262.64,0.00,0,0,565,FU,2014-06-10,KRDRVFUK2I
KR4101JC0000,101JC000,코스피200 F 201412 (주간),265.60,1,0.85,265.45,265.60,265.40,262.64,265.60,19,"2,522,000,000",565,FU,2014-06-10,KRDRVFUK2I
KR4101K30008,101K3000,코스피200 F 201503 (야간),-,0,-,-,-,-,262.64,0.00,0,0,415,FU,2014-06-10,KRDRVFUK2I
KR4101K30008,101K3000,코스피200 F 201503 (주간),263.90,1,0.45,263.90,263.90,263.90,262.64,263.90,1,"131,950,000",415,FU,2014-06-10,KRDRVFUK2I
KR4401J6J9S2,401J6J9S,코스피200 SP 1406-1409 (주간),1.55,1,1.55,1.45,1.60,1.45,262.64,0.00,"56,365","14,795,825,325,000",-,FU,2014-06-10,KRDRVFUK2I
KR4401J6JCS4,401J6JCS,코스피200 SP 1406-1412 (주간),3.15,1,3.15,3.15,3.15,3.15,262.64,0.00,10,"2,639,250,000",-,FU,2014-06-10,KRDRVFUK2I
KR4401J6K3S2,401J6K3S,코스피200 SP 1406-1503 (주간),-,0,-,-,-,-,262.64,0.00,0,0,-,FU,2014-06-10,KRDRVFUK2I
