ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101F60005,101F6000,코스피200 F 201106 (야간),279.25,2,-4.35,283.25,283.45,279.25,282.75,0.00,"5,793","816,116,050,000","99,480",FU,20110601,KRDRVFUK2I
KR4101F60005,101F6000,코스피200 F 201106 (주간),283.60,1,0.75,283.05,284.20,281.25,282.75,283.60,"312,016","44,161,701,300,000","99,296",FU,20110601,KRDRVFUK2I
KR4101F90002,101F9000,코스피200 F 201109 (야간),281.40,2,-3.55,284.25,284.50,281.40,282.75,0.00,41,"5,792,725,000","10,010",FU,20110601,KRDRVFUK2I
KR4101F90002,101F9000,코스피200 F 201109 (주간),284.95,1,0.35,284.60,285.55,282.80,282.75,284.95,997,"141,841,125,000","10,013",FU,20110601,KRDRVFUK2I
KR4101FC0004,101FC000,코스피200 F 201112 (야간),-,0,-,-,-,-,282.75,0.00,0,0,906,FU,20110601,KRDRVFUK2I
KR4101FC0004,101FC000,코스피200 F 201112 (주간),-,1,-,-,-,-,282.75,288.10,0,0,906,FU,20110601,KRDRVFUK2I
KR4101G30006,101G3000,코스피200 F 201203 (야간),-,0,-,-,-,-,282.75,0.00,0,0,556,FU,20110601,KRDRVFUK2I
KR4101G30006,101G3000,코스피200 F 201203 (주간),-,2,-,-,-,-,282.75,287.75,0,0,556,FU,20110601,KRDRVFUK2I
KR4401F6F9S4,401F6F9S,코스피200 SP 1106-1109 (주간),1.45,1,1.45,1.45,1.45,1.40,282.75,0.00,181,"51,383,475,000",-,FU,20110601,KRDRVFUK2I
KR4401F6FCS6,401F6FCS,코스피200 SP 1106-1112 (주간),2.95,1,2.95,2.95,2.95,2.95,282.75,0.00,15,"4,267,875,000",-,FU,20110601,KRDRVFUK2I
KR4401F6G3S6,401F6G3S,코스피200 SP 1106-1203 (주간),-,0,-,-,-,-,282.75,0.00,0,0,-,FU,20110601,KRDRVFUK2I
