ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101S30001,101S3000,코스피200 F 202203 (주간),390.85,1,0.40,388.85,391.25,388.30,395.66,390.85,"197,289","19,235,796,487,500","231,981",FU,2021-12-15,KRDRVFUK2I
KR4101S60008,101S6000,코스피200 F 202206 (주간),391.05,2,-0.05,389.25,391.35,389.10,395.66,391.05,590,"57,531,650,000","9,615",FU,2021-12-15,KRDRVFUK2I
KR4101S90005,101S9000,코스피200 F 202209 (주간),-,0,-,-,-,-,395.66,391.70,0,0,785,FU,2021-12-15,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (주간),-,0,-,-,-,-,395.66,392.20,0,0,"9,988",FU,2021-12-15,KRDRVFUK2I
KR4101T60006,101T6000,코스피200 F 202306 (주간),-,0,-,-,-,-,395.66,390.15,0,0,"1,890",FU,2021-12-15,KRDRVFUK2I
KR4101TC0008,101TC000,코스피200 F 202312 (주간),-,0,-,-,-,-,395.66,390.95,0,0,"4,760",FU,2021-12-15,KRDRVFUK2I
KR4101VC0004,101VC000,코스피200 F 202412 (주간),-,0,-,-,-,-,395.66,389.50,0,0,0,FU,2021-12-15,KRDRVFUK2I
KR4401S3S6S1,401S3S6S,코스피200 SP 2203-2206 (주간),0.15,1,0.15,0.15,0.15,0.15,395.66,0.00,10,"1,952,800,000",-,FU,2021-12-15,KRDRVFUK2I
KR4401S3S9S5,401S3S9S,코스피200 SP 2203-2209 (주간),-,0,-,-,-,-,395.66,0.00,0,0,-,FU,2021-12-15,KRDRVFUK2I
KR4401S3SCS1,401S3SCS,코스피200 SP 2203-2212 (주간),-,0,-,-,-,-,395.66,0.00,0,0,-,FU,2021-12-15,KRDRVFUK2I
KR4401S3T6S0,401S3T6S,코스피200 SP 2203-2306 (주간),-,0,-,-,-,-,395.66,0.00,0,0,-,FU,2021-12-15,KRDRVFUK2I
KR4401S3TCS9,401S3TCS,코스피200 SP 2203-2312 (주간),-,0,-,-,-,-,395.66,0.00,0,0,-,FU,2021-12-15,KRDRVFUK2I
KR4401S3VCS5,401S3VCS,코스피200 SP 2203-2412 (주간),-,0,-,-,-,-,395.66,0.00,0,0,-,FU,2021-12-15,KRDRVFUK2I
