ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101G30006,101G3000,코스피200 F 201203 (야간),241.80,1,1.85,240.60,242.60,240.60,241.40,0.00,"28,067","3,393,190,125,000","82,681",FU,20111222,KRDRVFUK2I
KR4101G30006,101G3000,코스피200 F 201203 (주간),239.95,2,-0.10,239.05,240.15,238.30,241.40,239.95,"182,268","21,810,865,200,000","82,629",FU,20111222,KRDRVFUK2I
KR4101G60003,101G6000,코스피200 F 201206 (야간),243.00,1,1.80,243.00,243.00,243.00,241.40,0.00,1,"121,500,000","1,960",FU,20111222,KRDRVFUK2I
KR4101G60003,101G6000,코스피200 F 201206 (주간),241.20,2,-0.10,240.10,241.25,239.50,241.40,241.20,108,"12,986,700,000","1,960",FU,20111222,KRDRVFUK2I
KR4101G90000,101G9000,코스피200 F 201209 (야간),-,0,-,-,-,-,241.40,0.00,0,0,265,FU,20111222,KRDRVFUK2I
KR4101G90000,101G9000,코스피200 F 201209 (주간),-,2,-,-,-,-,241.40,243.70,0,0,265,FU,20111222,KRDRVFUK2I
KR4101GC0003,101GC000,코스피200 F 201212 (야간),-,0,-,-,-,-,241.40,0.00,0,0,6,FU,20111222,KRDRVFUK2I
KR4101GC0003,101GC000,코스피200 F 201212 (주간),-,2,-,-,-,-,241.40,245.80,0,0,6,FU,20111222,KRDRVFUK2I
KR4401G3G6S0,401G3G6S,코스피200 SP 1203-1206 (주간),1.15,1,1.15,1.05,1.15,1.05,241.40,0.00,57,"13,682,100,000",-,FU,20111222,KRDRVFUK2I
KR4401G3G9S4,401G3G9S,코스피200 SP 1203-1209 (주간),-,0,-,-,-,-,241.40,0.00,0,0,-,FU,20111222,KRDRVFUK2I
KR4401G3GCS0,401G3GCS,코스피200 SP 1203-1212 (주간),3.00,1,3.00,3.00,3.00,3.00,241.40,0.00,1,"240,800,000",-,FU,20111222,KRDRVFUK2I
