ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101Q90009,101Q9000,코스피200 F 202009 (야간),-,0,-,-,-,-,306.16,0.00,0,0,"293,757",FU,20200821,KRDRVFUK2I
KR4101Q90009,101Q9000,코스피200 F 202009 (주간),306.95,1,5.50,305.40,309.90,303.15,306.16,306.95,"338,995","25,979,625,175,000","293,757",FU,20200821,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (야간),-,0,-,-,-,-,306.16,0.00,0,0,"38,973",FU,20200821,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (주간),306.55,1,5.40,304.85,309.40,302.85,306.16,306.55,"2,213","169,304,412,500","38,973",FU,20200821,KRDRVFUK2I
KR4101R30003,101R3000,코스피200 F 202103 (야간),-,0,-,-,-,-,306.16,0.00,0,0,"3,921",FU,20200821,KRDRVFUK2I
KR4101R30003,101R3000,코스피200 F 202103 (주간),304.20,1,6.40,302.90,305.00,302.90,306.16,304.20,7,"532,187,500","3,921",FU,20200821,KRDRVFUK2I
KR4101R60000,101R6000,코스피200 F 202106 (야간),-,0,-,-,-,-,306.16,0.00,0,0,"15,293",FU,20200821,KRDRVFUK2I
KR4101R60000,101R6000,코스피200 F 202106 (주간),300.20,1,2.55,302.00,303.10,300.20,306.16,300.20,91,"6,839,887,500","15,293",FU,20200821,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (야간),-,0,-,-,-,-,306.16,0.00,0,0,"14,290",FU,20200821,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (주간),-,0,-,-,-,-,306.16,302.80,0,0,"14,290",FU,20200821,KRDRVFUK2I
KR4101S60008,101S6000,코스피200 F 202206 (야간),-,0,-,-,-,-,306.16,0.00,0,0,0,FU,20200821,KRDRVFUK2I
KR4101S60008,101S6000,코스피200 F 202206 (주간),-,0,-,-,-,-,306.16,299.15,0,0,0,FU,20200821,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (야간),-,0,-,-,-,-,306.16,0.00,0,0,"2,171",FU,20200821,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (주간),-,0,-,-,-,-,306.16,298.75,0,0,"2,171",FU,20200821,KRDRVFUK2I
KR4401Q9QCS4,401Q9QCS,코스피200 SP 2009-2012 (주간),-0.40,2,-0.40,-0.45,-0.40,-0.45,306.16,0.00,32,"4,899,162,500",-,FU,20200821,KRDRVFUK2I
KR4401Q9R3S7,401Q9R3S,코스피200 SP 2009-2103 (주간),-2.75,2,-2.75,-2.70,-2.70,-2.75,306.16,0.00,3,"462,262,500",-,FU,20200821,KRDRVFUK2I
KR4401Q9R6S0,401Q9R6S,코스피200 SP 2009-2106 (주간),-,0,-,-,-,-,306.16,0.00,0,0,-,FU,20200821,KRDRVFUK2I
KR4401Q9RCS2,401Q9RCS,코스피200 SP 2009-2112 (주간),-,0,-,-,-,-,306.16,0.00,0,0,-,FU,20200821,KRDRVFUK2I
KR4401Q9S6S9,401Q9S6S,코스피200 SP 2009-2206 (주간),-,0,-,-,-,-,306.16,0.00,0,0,-,FU,20200821,KRDRVFUK2I
KR4401Q9SCS0,401Q9SCS,코스피200 SP 2009-2212 (주간),-,0,-,-,-,-,306.16,0.00,0,0,-,FU,20200821,KRDRVFUK2I
