ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101H30004,101H3000,코스피200 F 201303 (야간),273.75,1,2.55,271.40,273.85,271.30,269.16,0.00,"25,545","3,487,155,025,000","118,332",FU,20130102,KRDRVFUK2I
KR4101H30004,101H3000,코스피200 F 201303 (주간),271.20,1,5.10,267.80,271.20,267.75,269.16,271.20,"135,205","18,242,495,050,000","116,629",FU,20130102,KRDRVFUK2I
KR4101H60001,101H6000,코스피200 F 201306 (야간),275.05,1,2.40,274.90,275.05,274.90,269.16,0.00,3,"412,475,000","1,398",FU,20130102,KRDRVFUK2I
KR4101H60001,101H6000,코스피200 F 201306 (주간),272.65,1,5.60,269.75,272.65,269.75,269.16,272.65,45,"6,098,700,000","1,395",FU,20130102,KRDRVFUK2I
KR4101H90008,101H9000,코스피200 F 201309 (야간),-,0,-,-,-,-,269.16,0.00,0,0,18,FU,20130102,KRDRVFUK2I
KR4101H90008,101H9000,코스피200 F 201309 (주간),-,0,-,-,-,-,269.16,274.75,0,0,18,FU,20130102,KRDRVFUK2I
KR4101HC0002,101HC000,코스피200 F 201312 (야간),-,0,-,-,-,-,269.16,0.00,0,0,53,FU,20130102,KRDRVFUK2I
KR4101HC0002,101HC000,코스피200 F 201312 (주간),-,0,-,-,-,-,269.16,276.65,0,0,53,FU,20130102,KRDRVFUK2I
KR4401H3H6S7,401H3H6S,코스피200 SP 1303-1306 (주간),1.65,1,1.65,1.65,1.70,1.60,269.16,0.00,87,"23,465,250,000",-,FU,20130102,KRDRVFUK2I
KR4401H3H9S1,401H3H9S,코스피200 SP 1303-1309 (주간),3.30,1,3.30,3.20,3.30,3.20,269.16,0.00,2,"540,650,000",-,FU,20130102,KRDRVFUK2I
KR4401H3HCS7,401H3HCS,코스피200 SP 1303-1312 (주간),-,0,-,-,-,-,269.16,0.00,0,0,-,FU,20130102,KRDRVFUK2I
