ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101SC0009,101SC000,코스피200 F 202212 (주간),292.15,1,1.75,291.55,294.15,290.70,291.26,292.15,"331,432","24,253,194,100,000","332,462",FU,20221006,KRDRVFUK2I
KR4101T30009,101T3000,코스피200 F 202303 (주간),290.00,1,1.75,289.25,291.95,288.65,291.26,290.00,"1,403","101,787,200,000","12,438",FU,20221006,KRDRVFUK2I
KR4101T60006,101T6000,코스피200 F 202306 (주간),292.35,1,1.85,292.35,292.35,292.35,291.26,292.35,1,"73,087,500","15,857",FU,20221006,KRDRVFUK2I
KR4101T90003,101T9000,코스피200 F 202309 (주간),-,0,-,-,-,-,291.26,292.70,0,0,"1,026",FU,20221006,KRDRVFUK2I
KR4101TC0008,101TC000,코스피200 F 202312 (주간),-,0,-,-,-,-,291.26,294.35,0,0,"14,997",FU,20221006,KRDRVFUK2I
KR4101V60002,101V6000,코스피200 F 202406 (주간),-,0,-,-,-,-,291.26,293.30,0,0,579,FU,20221006,KRDRVFUK2I
KR4101VC0004,101VC000,코스피200 F 202412 (주간),-,0,-,-,-,-,291.26,296.10,0,0,"3,720",FU,20221006,KRDRVFUK2I
KR4401SCT3S8,401SCT3S,코스피200 SP 2212-2303 (주간),-2.30,2,-2.30,-2.30,-2.15,-2.30,291.26,0.00,56,"8,178,575,000",-,FU,20221006,KRDRVFUK2I
KR4401SCT6S1,401SCT6S,코스피200 SP 2212-2306 (주간),-,0,-,-,-,-,291.26,0.00,0,0,-,FU,20221006,KRDRVFUK2I
KR4401SCT9S5,401SCT9S,코스피200 SP 2212-2309 (주간),1.85,1,1.85,1.85,1.85,1.85,291.26,0.00,1,"147,087,500",-,FU,20221006,KRDRVFUK2I
KR4401SCTCS8,401SCTCS,코스피200 SP 2212-2312 (주간),-,0,-,-,-,-,291.26,0.00,0,0,-,FU,20221006,KRDRVFUK2I
KR4401SCV6S7,401SCV6S,코스피200 SP 2212-2406 (주간),-,0,-,-,-,-,291.26,0.00,0,0,-,FU,20221006,KRDRVFUK2I
KR4401SCVCS4,401SCVCS,코스피200 SP 2212-2412 (주간),-,0,-,-,-,-,291.26,0.00,0,0,-,FU,20221006,KRDRVFUK2I
