ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101HC0002,101HC000,코스피200 F 201312 (야간),262.40,2,-1.10,263.55,264.40,261.85,263.34,0.00,"16,933","2,229,733,700,000","124,559",FU,2013-11-07,KRDRVFUK2I
KR4101HC0002,101HC000,코스피200 F 201312 (주간),263.50,2,-2.10,265.05,265.65,263.15,263.34,263.50,"165,181","21,825,441,625,000","124,500",FU,2013-11-07,KRDRVFUK2I
KR4101J30000,101J3000,코스피200 F 201403 (야간),262.00,2,-0.85,263.00,263.65,262.00,263.34,0.00,42,"5,527,550,000","2,747",FU,2013-11-07,KRDRVFUK2I
KR4101J30000,101J3000,코스피200 F 201403 (주간),262.85,2,-2.25,264.60,264.85,262.80,263.34,262.85,85,"11,199,200,000","2,724",FU,2013-11-07,KRDRVFUK2I
KR4101J60007,101J6000,코스피200 F 201406 (야간),-,0,-,-,-,-,263.34,0.00,0,0,255,FU,2013-11-07,KRDRVFUK2I
KR4101J60007,101J6000,코스피200 F 201406 (주간),264.30,2,-2.20,265.85,265.90,264.30,263.34,264.30,39,"5,176,225,000",255,FU,2013-11-07,KRDRVFUK2I
KR4101J90004,101J9000,코스피200 F 201409 (야간),-,0,-,-,-,-,263.34,0.00,0,0,17,FU,2013-11-07,KRDRVFUK2I
KR4101J90004,101J9000,코스피200 F 201409 (주간),267.00,2,-1.00,267.00,267.00,267.00,263.34,267.00,1,"133,500,000",17,FU,2013-11-07,KRDRVFUK2I
KR4401HCJ3S3,401HCJ3S,코스피200 SP 1312-1403 (주간),-0.70,2,-0.70,-0.65,-0.65,-0.70,263.34,0.00,543,"143,223,125,000",-,FU,2013-11-07,KRDRVFUK2I
KR4401HCJ6S6,401HCJ6S,코스피200 SP 1312-1406 (주간),0.85,1,0.85,0.95,0.95,0.85,263.34,0.00,11,"2,905,425,000",-,FU,2013-11-07,KRDRVFUK2I
KR4401HCJ9S0,401HCJ9S,코스피200 SP 1312-1409 (주간),-,0,-,-,-,-,263.34,0.00,0,0,-,FU,2013-11-07,KRDRVFUK2I
