ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101KC0007,101KC000,코스피200 F 201512 (야간),235.55,2,-0.05,236.80,236.95,235.50,234.26,0.00,"12,057","1,424,750,450,000","122,721",FU,20150923,KRDRVFUK2I
KR4101KC0007,101KC000,코스피200 F 201512 (주간),235.60,2,-2.90,235.50,237.45,234.65,234.26,235.60,"139,300","16,426,176,325,000","122,427",FU,20150923,KRDRVFUK2I
KR4101L30006,101L3000,코스피200 F 201603 (야간),233.80,1,0.50,234.05,234.65,233.45,234.26,0.00,33,"3,864,375,000","2,475",FU,20150923,KRDRVFUK2I
KR4101L30006,101L3000,코스피200 F 201603 (주간),233.30,2,-3.05,233.35,235.15,232.60,234.26,233.30,799,"93,332,425,000","2,479",FU,20150923,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (야간),-,0,-,-,-,-,234.26,0.00,0,0,391,FU,20150923,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (주간),235.45,2,-1.85,234.30,235.60,234.30,234.26,235.45,4,"470,475,000",391,FU,20150923,KRDRVFUK2I
KR4101L90000,101L9000,코스피200 F 201609 (야간),-,0,-,-,-,-,234.26,0.00,0,0,48,FU,20150923,KRDRVFUK2I
KR4101L90000,101L9000,코스피200 F 201609 (주간),-,0,-,-,-,-,234.26,235.10,0,0,48,FU,20150923,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (야간),-,0,-,-,-,-,234.26,0.00,0,0,818,FU,20150923,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (주간),-,0,-,-,-,-,234.26,236.00,0,0,818,FU,20150923,KRDRVFUK2I
KR4101M60001,101M6000,코스피200 F 201706 (야간),-,0,-,-,-,-,234.26,0.00,0,0,220,FU,20150923,KRDRVFUK2I
KR4101M60001,101M6000,코스피200 F 201706 (주간),-,0,-,-,-,-,234.26,234.75,0,0,220,FU,20150923,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (야간),-,0,-,-,-,-,234.26,0.00,0,0,187,FU,20150923,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (주간),-,0,-,-,-,-,234.26,236.45,0,0,187,FU,20150923,KRDRVFUK2I
KR4401KCL3S4,401KCL3S,코스피200 SP 1512-1603 (주간),-2.15,2,-2.15,-2.15,-2.10,-2.15,234.26,0.00,51,"11,989,525,000",-,FU,20150923,KRDRVFUK2I
KR4401KCL6S7,401KCL6S,코스피200 SP 1512-1606 (주간),-1.40,2,-1.40,-1.30,-1.30,-1.40,234.26,0.00,26,"6,103,575,000",-,FU,20150923,KRDRVFUK2I
KR4401KCL9S1,401KCL9S,코스피200 SP 1512-1609 (주간),-0.80,2,-0.80,-0.80,-0.80,-0.80,234.26,0.00,5,"1,174,750,000",-,FU,20150923,KRDRVFUK2I
KR4401KCLCS2,401KCLCS,코스피200 SP 1512-1612 (주간),-,0,-,-,-,-,234.26,0.00,0,0,-,FU,20150923,KRDRVFUK2I
KR4401KCM6S6,401KCM6S,코스피200 SP 1512-1706 (주간),-,0,-,-,-,-,234.26,0.00,0,0,-,FU,20150923,KRDRVFUK2I
KR4401KCMCS0,401KCMCS,코스피200 SP 1512-1712 (주간),-,0,-,-,-,-,234.26,0.00,0,0,-,FU,20150923,KRDRVFUK2I
