ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101P60004,101P6000,코스피200 F 201906 (야간),285.25,1,1.30,284.20,285.50,284.05,283.67,0.00,"17,112","1,218,290,150,000","319,942",FU,2019-05-03,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (주간),283.95,2,-2.90,286.60,286.65,283.50,283.67,283.95,"192,158","13,677,212,067,500","320,286",FU,2019-05-03,KRDRVFUK2I
KR4101P90001,101P9000,코스피200 F 201909 (야간),284.70,1,0.25,284.65,285.85,284.60,283.67,0.00,31,"2,210,462,500","10,612",FU,2019-05-03,KRDRVFUK2I
KR4101P90001,101P9000,코스피200 F 201909 (주간),284.45,2,-2.85,286.50,286.50,284.05,283.67,284.45,296,"21,106,862,500","10,614",FU,2019-05-03,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (야간),-,0,-,-,-,-,283.67,0.00,0,0,"28,188",FU,2019-05-03,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (주간),285.95,2,-1.65,285.50,285.95,285.50,283.67,285.95,108,"7,769,287,500","28,188",FU,2019-05-03,KRDRVFUK2I
KR4101Q30005,101Q3000,코스피200 F 202003 (야간),-,0,-,-,-,-,283.67,0.00,0,0,124,FU,2019-05-03,KRDRVFUK2I
KR4101Q30005,101Q3000,코스피200 F 202003 (주간),-,0,-,-,-,-,283.67,282.20,0,0,124,FU,2019-05-03,KRDRVFUK2I
KR4101Q60002,101Q6000,코스피200 F 202006 (야간),-,0,-,-,-,-,283.67,0.00,0,0,"5,842",FU,2019-05-03,KRDRVFUK2I
KR4101Q60002,101Q6000,코스피200 F 202006 (주간),-,0,-,-,-,-,283.67,282.85,400,"28,307,500,000","5,842",FU,2019-05-03,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (야간),-,0,-,-,-,-,283.67,0.00,0,0,"17,140",FU,2019-05-03,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (주간),-,0,-,-,-,-,283.67,283.90,0,0,"17,140",FU,2019-05-03,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (야간),-,0,-,-,-,-,283.67,0.00,0,0,"3,006",FU,2019-05-03,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (주간),-,0,-,-,-,-,283.67,282.60,0,0,"3,006",FU,2019-05-03,KRDRVFUK2I
KR4401P6P9S1,401P6P9S,코스피200 SP 1906-1909 (주간),0.45,1,0.45,0.45,0.45,0.45,283.67,0.00,9,"1,287,787,500",-,FU,2019-05-03,KRDRVFUK2I
KR4401P6PCS3,401P6PCS,코스피200 SP 1906-1912 (주간),0.90,1,0.90,0.90,0.90,0.90,283.67,0.00,10,"1,424,500,000",-,FU,2019-05-03,KRDRVFUK2I
KR4401P6Q3S3,401P6Q3S,코스피200 SP 1906-2003 (주간),-,0,-,-,-,-,283.67,0.00,0,0,-,FU,2019-05-03,KRDRVFUK2I
KR4401P6Q6S6,401P6Q6S,코스피200 SP 1906-2006 (주간),-,0,-,-,-,-,283.67,0.00,0,0,-,FU,2019-05-03,KRDRVFUK2I
KR4401P6QCS1,401P6QCS,코스피200 SP 1906-2012 (주간),-,0,-,-,-,-,283.67,0.00,0,0,-,FU,2019-05-03,KRDRVFUK2I
KR4401P6RCS9,401P6RCS,코스피200 SP 1906-2112 (주간),-,0,-,-,-,-,283.67,0.00,0,0,-,FU,2019-05-03,KRDRVFUK2I
