ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101KC0007,101KC000,코스피200 F 201512 (야간),248.95,2,-0.75,249.50,249.55,248.75,249.07,0.00,"6,302","784,981,150,000","111,811",FU,20151127,KRDRVFUK2I
KR4101KC0007,101KC000,코스피200 F 201512 (주간),249.70,2,-0.60,250.50,250.90,249.70,249.07,249.70,"73,669","9,215,626,575,000","111,778",FU,20151127,KRDRVFUK2I
KR4101L30006,101L3000,코스피200 F 201603 (야간),246.65,2,-1.00,247.25,247.30,246.65,249.07,0.00,39,"4,815,875,000","6,114",FU,20151127,KRDRVFUK2I
KR4101L30006,101L3000,코스피200 F 201603 (주간),247.65,2,-0.45,248.50,248.75,247.55,249.07,247.65,732,"90,798,450,000","6,107",FU,20151127,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (야간),-,0,-,-,-,-,249.07,0.00,0,0,668,FU,20151127,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (주간),-,0,-,-,-,-,249.07,248.65,0,0,668,FU,20151127,KRDRVFUK2I
KR4101L90000,101L9000,코스피200 F 201609 (야간),-,0,-,-,-,-,249.07,0.00,0,0,172,FU,20151127,KRDRVFUK2I
KR4101L90000,101L9000,코스피200 F 201609 (주간),-,0,-,-,-,-,249.07,249.40,0,0,172,FU,20151127,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (야간),-,0,-,-,-,-,249.07,0.00,0,0,796,FU,20151127,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (주간),-,0,-,-,-,-,249.07,250.40,0,0,796,FU,20151127,KRDRVFUK2I
KR4101M60001,101M6000,코스피200 F 201706 (야간),-,0,-,-,-,-,249.07,0.00,0,0,241,FU,20151127,KRDRVFUK2I
KR4101M60001,101M6000,코스피200 F 201706 (주간),-,0,-,-,-,-,249.07,249.30,0,0,241,FU,20151127,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (야간),-,0,-,-,-,-,249.07,0.00,0,0,197,FU,20151127,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (주간),-,0,-,-,-,-,249.07,251.10,0,0,197,FU,20151127,KRDRVFUK2I
KR4401KCL3S4,401KCL3S,코스피200 SP 1512-1603 (주간),-2.10,2,-2.10,-2.10,-2.10,-2.15,249.07,0.00,442,"110,106,225,000",-,FU,20151127,KRDRVFUK2I
KR4401KCL6S7,401KCL6S,코스피200 SP 1512-1606 (주간),-1.20,2,-1.20,-1.20,-1.20,-1.20,249.07,0.00,1,"250,200,000",-,FU,20151127,KRDRVFUK2I
KR4401KCL9S1,401KCL9S,코스피200 SP 1512-1609 (주간),-0.60,2,-0.60,-0.60,-0.60,-0.60,249.07,0.00,9,"2,253,150,000",-,FU,20151127,KRDRVFUK2I
KR4401KCLCS2,401KCLCS,코스피200 SP 1512-1612 (주간),-,0,-,-,-,-,249.07,0.00,0,0,-,FU,20151127,KRDRVFUK2I
KR4401KCM6S6,401KCM6S,코스피200 SP 1512-1706 (주간),-1.00,2,-1.00,-1.00,-1.00,-1.00,249.07,0.00,10,"2,503,000,000",-,FU,20151127,KRDRVFUK2I
KR4401KCMCS0,401KCMCS,코스피200 SP 1512-1712 (주간),-,0,-,-,-,-,249.07,0.00,0,0,-,FU,20151127,KRDRVFUK2I
