ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101H30004,101H3000,코스피200 F 201303 (야간),267.55,2,-0.65,267.85,268.10,267.05,265.97,0.00,"15,106","2,021,671,025,000","134,189",FU,20130107,KRDRVFUK2I
KR4101H30004,101H3000,코스피200 F 201303 (주간),268.20,1,0.10,268.10,268.75,266.05,265.97,268.20,"240,444","32,161,447,575,000","135,247",FU,20130107,KRDRVFUK2I
KR4101H60001,101H6000,코스피200 F 201306 (야간),-,0,-,-,-,-,265.97,0.00,0,0,"1,499",FU,20130107,KRDRVFUK2I
KR4101H60001,101H6000,코스피200 F 201306 (주간),269.70,1,0.25,269.45,270.05,267.85,265.97,269.70,41,"5,515,125,000","1,499",FU,20130107,KRDRVFUK2I
KR4101H90008,101H9000,코스피200 F 201309 (야간),-,0,-,-,-,-,265.97,0.00,0,0,42,FU,20130107,KRDRVFUK2I
KR4101H90008,101H9000,코스피200 F 201309 (주간),-,0,-,-,-,-,265.97,271.65,0,0,42,FU,20130107,KRDRVFUK2I
KR4101HC0002,101HC000,코스피200 F 201312 (야간),-,0,-,-,-,-,265.97,0.00,0,0,76,FU,20130107,KRDRVFUK2I
KR4101HC0002,101HC000,코스피200 F 201312 (주간),-,0,-,-,-,-,265.97,273.55,0,0,76,FU,20130107,KRDRVFUK2I
KR4401H3H6S7,401H3H6S,코스피200 SP 1303-1306 (주간),1.60,1,1.60,1.60,1.60,1.60,265.97,0.00,5,"1,338,000,000",-,FU,20130107,KRDRVFUK2I
KR4401H3H9S1,401H3H9S,코스피200 SP 1303-1309 (주간),3.20,1,3.20,3.20,3.20,3.20,265.97,0.00,20,"5,372,000,000",-,FU,20130107,KRDRVFUK2I
KR4401H3HCS7,401H3HCS,코스피200 SP 1303-1312 (주간),-,0,-,-,-,-,265.97,0.00,0,0,-,FU,20130107,KRDRVFUK2I
