ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101R90007,101R9000,코스피200 F 202109 (주간),419.15,1,2.55,417.40,419.95,416.30,419.22,419.15,"282,797","29,589,845,262,500","245,673",FU,20210903,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (주간),418.90,1,2.80,417.05,419.60,416.10,419.22,418.90,"8,840","924,707,205,000","43,280",FU,20210903,KRDRVFUK2I
KR4101S30001,101S3000,코스피200 F 202203 (주간),415.10,1,2.70,413.00,415.55,413.00,419.22,415.10,848,"87,904,062,500","5,894",FU,20210903,KRDRVFUK2I
KR4101S60008,101S6000,코스피200 F 202206 (주간),414.95,1,0.75,414.20,414.95,414.20,419.22,414.95,3,"310,837,500","5,969",FU,20210903,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (주간),-,0,-,-,-,-,419.22,417.00,0,0,"8,770",FU,20210903,KRDRVFUK2I
KR4101T60006,101T6000,코스피200 F 202306 (주간),-,0,-,-,-,-,419.22,414.20,0,0,940,FU,20210903,KRDRVFUK2I
KR4101TC0008,101TC000,코스피200 F 202312 (주간),-,0,-,-,-,-,419.22,414.50,0,0,"2,055",FU,20210903,KRDRVFUK2I
KR4401R9RCS1,401R9RCS,코스피200 SP 2109-2112 (주간),-0.30,2,-0.30,-0.30,-0.25,-0.35,419.22,0.00,"14,421","3,018,615,700,000",-,FU,20210903,KRDRVFUK2I
KR4401R9S3S4,401R9S3S,코스피200 SP 2109-2203 (주간),-,0,-,-,-,-,419.22,0.00,0,0,-,FU,20210903,KRDRVFUK2I
KR4401R9S6S7,401R9S6S,코스피200 SP 2109-2206 (주간),-,0,-,-,-,-,419.22,0.00,0,0,-,FU,20210903,KRDRVFUK2I
KR4401R9SCS9,401R9SCS,코스피200 SP 2109-2212 (주간),-,0,-,-,-,-,419.22,0.00,0,0,-,FU,20210903,KRDRVFUK2I
KR4401R9T6S6,401R9T6S,코스피200 SP 2109-2306 (주간),-,0,-,-,-,-,419.22,0.00,0,0,-,FU,20210903,KRDRVFUK2I
KR4401R9TCS7,401R9TCS,코스피200 SP 2109-2312 (주간),-,0,-,-,-,-,419.22,0.00,0,0,-,FU,20210903,KRDRVFUK2I
