ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101E60008,101E6000,코스피200 F 201006 (야간),218.15,2,-0.10,218.55,218.55,217.30,217.58,0.00,"3,055","332,838,750,000","109,991",FU,20100603,KRDRVFUK2I
KR4101E60008,101E6000,코스피200 F 201006 (주간),218.25,1,5.55,214.25,218.25,213.80,217.58,218.25,"354,867","38,383,850,100,000","109,955",FU,20100603,KRDRVFUK2I
KR4101E90005,101E9000,코스피200 F 201009 (야간),217.80,2,-0.30,217.00,217.80,217.00,217.58,0.00,2,"217,400,000","15,362",FU,20100603,KRDRVFUK2I
KR4101E90005,101E9000,코스피200 F 201009 (주간),218.10,1,5.30,205.15,218.10,205.15,217.58,218.10,"1,287","138,342,700,000","15,363",FU,20100603,KRDRVFUK2I
KR4101EC0005,101EC000,코스피200 F 201012 (야간),-,0,-,-,-,-,217.58,0.00,0,0,417,FU,20100603,KRDRVFUK2I
KR4101EC0005,101EC000,코스피200 F 201012 (주간),217.60,1,4.80,211.50,217.75,211.50,217.58,217.60,13,"1,407,025,000",417,FU,20100603,KRDRVFUK2I
KR4101F30008,101F3000,코스피200 F 201103 (야간),-,0,-,-,-,-,217.58,0.00,0,0,679,FU,20100603,KRDRVFUK2I
KR4101F30008,101F3000,코스피200 F 201103 (주간),215.80,1,4.30,215.35,216.80,215.35,217.58,215.80,3,"323,975,000",679,FU,20100603,KRDRVFUK2I
KR4401E6E9S8,401E6E9S,코스피200 SP 1006-1009 (주간),0.15,1,0.15,0.15,0.15,0.10,217.58,0.00,"1,866","405,440,700,000",-,FU,20100603,KRDRVFUK2I
KR4401E6ECS0,401E6ECS,코스피200 SP 1006-1012 (주간),0.45,1,0.45,0.35,0.45,0.35,217.58,0.00,57,"12,353,100,000",-,FU,20100603,KRDRVFUK2I
KR4401E6F3S0,401E6F3S,코스피200 SP 1006-1103 (주간),-1.55,2,-1.55,-1.50,-1.50,-1.65,217.58,0.00,46,"9,890,675,000",-,FU,20100603,KRDRVFUK2I
