ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101N90006,101N9000,코스피200 F 201809 (야간),293.10,2,-0.65,294.10,294.60,292.70,293.35,0.00,"14,036","1,031,706,750,000","293,210",FU,20180703,KRDRVFUK2I
KR4101N90006,101N9000,코스피200 F 201809 (주간),293.75,1,0.85,295.15,295.20,291.30,293.35,293.75,"354,168","25,993,539,137,500","293,264",FU,20180703,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (야간),293.70,2,-0.15,294.45,294.70,293.70,293.35,0.00,20,"1,471,762,500","43,317",FU,20180703,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (주간),293.85,1,1.20,295.50,295.50,291.75,293.35,293.85,"1,125","82,326,437,500","43,314",FU,20180703,KRDRVFUK2I
KR4101P30007,101P3000,코스피200 F 201903 (야간),-,0,-,-,-,-,293.35,0.00,0,0,"2,257",FU,20180703,KRDRVFUK2I
KR4101P30007,101P3000,코스피200 F 201903 (주간),291.70,1,1.20,292.15,292.25,288.60,293.35,291.70,47,"3,416,312,500","2,257",FU,20180703,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (야간),-,0,-,-,-,-,293.35,0.00,0,0,"12,185",FU,20180703,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (주간),292.60,1,1.70,292.60,292.60,292.60,293.35,292.60,1,"73,150,000","12,185",FU,20180703,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (야간),-,0,-,-,-,-,293.35,0.00,0,0,"12,204",FU,20180703,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (주간),-,0,-,-,-,-,293.35,293.95,800,"58,700,000,000","12,204",FU,20180703,KRDRVFUK2I
KR4101Q60002,101Q6000,코스피200 F 202006 (야간),-,0,-,-,-,-,293.35,0.00,0,0,140,FU,20180703,KRDRVFUK2I
KR4101Q60002,101Q6000,코스피200 F 202006 (주간),-,0,-,-,-,-,293.35,291.50,0,0,140,FU,20180703,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (야간),-,0,-,-,-,-,293.35,0.00,0,0,"4,021",FU,20180703,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (주간),-,0,-,-,-,-,293.35,293.10,304,"22,268,000,000","4,021",FU,20180703,KRDRVFUK2I
KR4401N9NCS4,401N9NCS,코스피200 SP 1809-1812 (주간),0.20,1,0.20,0.25,0.30,0.20,293.35,0.00,106,"15,589,312,500",-,FU,20180703,KRDRVFUK2I
KR4401N9P3S6,401N9P3S,코스피200 SP 1809-1903 (주간),-2.65,2,-2.65,-2.65,-2.65,-2.65,293.35,0.00,1,"146,462,500",-,FU,20180703,KRDRVFUK2I
KR4401N9P6S9,401N9P6S,코스피200 SP 1809-1906 (주간),-,0,-,-,-,-,293.35,0.00,0,0,-,FU,20180703,KRDRVFUK2I
KR4401N9PCS9,401N9PCS,코스피200 SP 1809-1912 (주간),-,0,-,-,-,-,293.35,0.00,0,0,-,FU,20180703,KRDRVFUK2I
KR4401N9Q6S8,401N9Q6S,코스피200 SP 1809-2006 (주간),-,0,-,-,-,-,293.35,0.00,0,0,-,FU,20180703,KRDRVFUK2I
KR4401N9QCS7,401N9QCS,코스피200 SP 1809-2012 (주간),-,0,-,-,-,-,293.35,0.00,0,0,-,FU,20180703,KRDRVFUK2I
