ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101E90005,101E9000,코스피200 F 201009 (야간),226.70,2,-1.60,228.65,229.30,226.70,227.88,0.00,"4,928","562,667,225,000","91,156",FU,2010-07-21,KRDRVFUK2I
KR4101E90005,101E9000,코스피200 F 201009 (주간),228.30,1,1.80,228.95,229.25,226.90,227.88,228.30,"366,485","41,764,641,150,000","91,093",FU,2010-07-21,KRDRVFUK2I
KR4101EC0005,101EC000,코스피200 F 201012 (야간),-,0,-,-,-,-,227.88,0.00,0,0,"2,252",FU,2010-07-21,KRDRVFUK2I
KR4101EC0005,101EC000,코스피200 F 201012 (주간),229.15,1,2.15,229.60,229.60,227.70,227.88,229.15,71,"8,112,225,000","2,252",FU,2010-07-21,KRDRVFUK2I
KR4101F30008,101F3000,코스피200 F 201103 (야간),-,0,-,-,-,-,227.88,0.00,0,0,965,FU,2010-07-21,KRDRVFUK2I
KR4101F30008,101F3000,코스피200 F 201103 (주간),226.75,1,1.85,227.00,227.00,226.75,227.88,226.75,2,"226,875,000",965,FU,2010-07-21,KRDRVFUK2I
KR4101F60005,101F6000,코스피200 F 201106 (야간),-,0,-,-,-,-,227.88,0.00,0,0,105,FU,2010-07-21,KRDRVFUK2I
KR4101F60005,101F6000,코스피200 F 201106 (주간),-,1,-,-,-,-,227.88,227.10,0,0,105,FU,2010-07-21,KRDRVFUK2I
KR4401E9ECS4,401E9ECS,코스피200 SP 1009-1012 (주간),0.65,1,0.65,0.60,0.70,0.60,227.88,0.00,46,"10,509,575,000",-,FU,2010-07-21,KRDRVFUK2I
KR4401E9F3S7,401E9F3S,코스피200 SP 1009-1103 (주간),-1.10,2,-1.10,-1.10,-1.10,-1.10,227.88,0.00,1,"227,800,000",-,FU,2010-07-21,KRDRVFUK2I
KR4401E9F6S0,401E9F6S,코스피200 SP 1009-1106 (주간),-,0,-,-,-,-,227.88,0.00,0,0,-,FU,2010-07-21,KRDRVFUK2I
