ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101G60003,101G6000,코스피200 F 201206 (야간),242.05,2,-1.50,242.80,243.75,241.75,244.68,0.00,"39,550","4,797,617,550,000","105,773",FU,2012-05-30,KRDRVFUK2I
KR4101G60003,101G6000,코스피200 F 201206 (주간),243.55,2,-1.60,243.85,244.35,241.70,244.68,243.55,"242,605","29,467,896,850,000","105,579",FU,2012-05-30,KRDRVFUK2I
KR4101G90000,101G9000,코스피200 F 201209 (야간),243.65,2,-1.50,244.40,245.25,243.65,244.68,0.00,5,"610,725,000","8,511",FU,2012-05-30,KRDRVFUK2I
KR4101G90000,101G9000,코스피200 F 201209 (주간),245.15,2,-1.55,245.70,245.75,243.30,244.68,245.15,610,"74,590,950,000","8,511",FU,2012-05-30,KRDRVFUK2I
KR4101GC0003,101GC000,코스피200 F 201212 (야간),-,0,-,-,-,-,244.68,0.00,0,0,"1,944",FU,2012-05-30,KRDRVFUK2I
KR4101GC0003,101GC000,코스피200 F 201212 (주간),-,0,-,-,-,-,244.68,247.50,0,0,"1,944",FU,2012-05-30,KRDRVFUK2I
KR4101H30004,101H3000,코스피200 F 201303 (야간),-,0,-,-,-,-,244.68,0.00,0,0,182,FU,2012-05-30,KRDRVFUK2I
KR4101H30004,101H3000,코스피200 F 201303 (주간),-,0,-,-,-,-,244.68,247.00,0,0,182,FU,2012-05-30,KRDRVFUK2I
KR4401G6G9S1,401G6G9S,코스피200 SP 1206-1209 (주간),1.60,1,1.60,1.55,1.60,1.50,244.68,0.00,"1,411","344,136,200,000",-,FU,2012-05-30,KRDRVFUK2I
KR4401G6GCS3,401G6GCS,코스피200 SP 1206-1212 (주간),3.00,1,3.00,3.00,3.00,3.00,244.68,0.00,80,"19,629,900,000",-,FU,2012-05-30,KRDRVFUK2I
KR4401G6H3S3,401G6H3S,코스피200 SP 1206-1303 (주간),1.95,1,1.95,1.85,1.95,1.85,244.68,0.00,10,"2,443,300,000",-,FU,2012-05-30,KRDRVFUK2I
