ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101S30001,101S3000,코스피200 F 202203 (주간),386.60,2,-7.35,392.20,392.30,385.70,391.37,386.60,"276,410","26,854,853,962,500","232,502",FU,2021-12-20,KRDRVFUK2I
KR4101S60008,101S6000,코스피200 F 202206 (주간),386.70,2,-7.30,392.25,392.25,386.00,391.37,386.70,219,"21,283,562,500","9,703",FU,2021-12-20,KRDRVFUK2I
KR4101S90005,101S9000,코스피200 F 202209 (주간),-,0,-,-,-,-,391.37,387.40,0,0,785,FU,2021-12-20,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (주간),-,0,-,-,-,-,391.37,387.90,0,0,"10,588",FU,2021-12-20,KRDRVFUK2I
KR4101T60006,101T6000,코스피200 F 202306 (주간),-,0,-,-,-,-,391.37,385.85,0,0,"1,890",FU,2021-12-20,KRDRVFUK2I
KR4101TC0008,101TC000,코스피200 F 202312 (주간),388.00,2,-4.00,388.00,388.00,388.00,391.37,388.00,1,"97,000,000","4,777",FU,2021-12-20,KRDRVFUK2I
KR4101VC0004,101VC000,코스피200 F 202412 (주간),-,0,-,-,-,-,391.37,385.10,0,0,24,FU,2021-12-20,KRDRVFUK2I
KR4401S3S6S1,401S3S6S,코스피200 SP 2203-2206 (주간),0.15,1,0.15,0.20,0.20,0.15,391.37,0.00,52,"10,083,500,000",-,FU,2021-12-20,KRDRVFUK2I
KR4401S3S9S5,401S3S9S,코스피200 SP 2203-2209 (주간),-,0,-,-,-,-,391.37,0.00,0,0,-,FU,2021-12-20,KRDRVFUK2I
KR4401S3SCS1,401S3SCS,코스피200 SP 2203-2212 (주간),-,0,-,-,-,-,391.37,0.00,0,0,-,FU,2021-12-20,KRDRVFUK2I
KR4401S3T6S0,401S3T6S,코스피200 SP 2203-2306 (주간),-,0,-,-,-,-,391.37,0.00,0,0,-,FU,2021-12-20,KRDRVFUK2I
KR4401S3TCS9,401S3TCS,코스피200 SP 2203-2312 (주간),-,0,-,-,-,-,391.37,0.00,0,0,-,FU,2021-12-20,KRDRVFUK2I
KR4401S3VCS5,401S3VCS,코스피200 SP 2203-2412 (주간),-,0,-,-,-,-,391.37,0.00,0,0,-,FU,2021-12-20,KRDRVFUK2I
