ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101J30000,101J3000,코스피200 F 201403 (야간),252.50,2,-0.20,252.65,253.45,252.50,252.31,0.00,"12,628","1,596,856,900,000","110,501",FU,2014-02-12,KRDRVFUK2I
KR4101J30000,101J3000,코스피200 F 201403 (주간),252.70,1,0.90,253.00,254.05,252.05,252.31,252.70,"158,706","20,075,472,400,000","110,506",FU,2014-02-12,KRDRVFUK2I
KR4101J60007,101J6000,코스피200 F 201406 (야간),254.75,1,0.45,254.50,254.90,254.50,252.31,0.00,4,"509,450,000","2,888",FU,2014-02-12,KRDRVFUK2I
KR4101J60007,101J6000,코스피200 F 201406 (주간),254.30,1,0.95,254.50,255.45,253.70,252.31,254.30,109,"13,874,500,000","2,888",FU,2014-02-12,KRDRVFUK2I
KR4101J90004,101J9000,코스피200 F 201409 (야간),-,0,-,-,-,-,252.31,0.00,0,0,558,FU,2014-02-12,KRDRVFUK2I
KR4101J90004,101J9000,코스피200 F 201409 (주간),255.70,1,2.80,255.70,255.70,255.70,252.31,255.70,1,"127,850,000",558,FU,2014-02-12,KRDRVFUK2I
KR4101JC0000,101JC000,코스피200 F 201412 (야간),-,0,-,-,-,-,252.31,0.00,0,0,300,FU,2014-02-12,KRDRVFUK2I
KR4101JC0000,101JC000,코스피200 F 201412 (주간),257.50,1,2.70,256.55,257.50,256.55,252.31,257.50,3,"385,775,000",300,FU,2014-02-12,KRDRVFUK2I
KR4401J3J6S1,401J3J6S,코스피200 SP 1403-1406 (주간),1.60,1,1.60,1.60,1.60,1.55,252.31,0.00,581,"147,521,375,000",-,FU,2014-02-12,KRDRVFUK2I
KR4401J3J9S5,401J3J9S,코스피200 SP 1403-1409 (주간),2.95,1,2.95,2.90,2.95,2.90,252.31,0.00,17,"4,331,325,000",-,FU,2014-02-12,KRDRVFUK2I
KR4401J3JCS1,401J3JCS,코스피200 SP 1403-1412 (주간),4.15,1,4.15,4.10,4.15,4.10,252.31,0.00,41,"10,476,675,000",-,FU,2014-02-12,KRDRVFUK2I
