ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101N30002,101N3000,코스피200 F 201803 (야간),306.85,1,2.50,304.90,306.90,304.45,304.58,0.00,"26,102","1,993,076,975,000","219,663",FU,20180305,KRDRVFUK2I
KR4101N30002,101N3000,코스피200 F 201803 (주간),304.35,2,-4.30,307.70,308.60,304.05,304.58,304.35,"254,932","19,512,553,375,000","218,696",FU,20180305,KRDRVFUK2I
KR4101N60009,101N6000,코스피200 F 201806 (야간),307.70,1,3.10,305.75,307.70,305.40,304.58,0.00,"1,034","79,175,700,000","92,358",FU,20180305,KRDRVFUK2I
KR4101N60009,101N6000,코스피200 F 201806 (주간),304.60,2,-4.80,308.30,309.35,304.60,304.58,304.60,"34,307","2,634,420,525,000","92,249",FU,20180305,KRDRVFUK2I
KR4101N90006,101N9000,코스피200 F 201809 (야간),-,0,-,-,-,-,304.58,0.00,0,0,"4,840",FU,20180305,KRDRVFUK2I
KR4101N90006,101N9000,코스피200 F 201809 (주간),305.85,2,-3.75,309.55,309.55,305.70,304.58,305.85,151,"11,584,612,500","4,840",FU,20180305,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (야간),-,0,-,-,-,-,304.58,0.00,0,0,"32,945",FU,20180305,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (주간),307.45,2,-3.75,308.60,308.60,307.45,304.58,307.45,504,"38,689,212,500","32,945",FU,20180305,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (야간),-,0,-,-,-,-,304.58,0.00,0,0,"8,114",FU,20180305,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (주간),-,0,-,-,-,-,304.58,305.15,0,0,"8,114",FU,20180305,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (야간),-,0,-,-,-,-,304.58,0.00,0,0,"10,145",FU,20180305,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (주간),308.00,2,-1.50,308.00,308.00,308.00,304.58,308.00,2,"154,000,000","10,145",FU,20180305,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (야간),-,0,-,-,-,-,304.58,0.00,0,0,"1,305",FU,20180305,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (주간),-,0,-,-,-,-,304.58,306.45,700,"54,057,500,000","1,305",FU,20180305,KRDRVFUK2I
KR4401N3N6S7,401N3N6S,코스피200 SP 1803-1806 (주간),0.85,1,0.85,0.75,0.90,0.70,304.58,0.00,"94,221","14,456,104,550,000",-,FU,20180305,KRDRVFUK2I
KR4401N3N9S1,401N3N9S,코스피200 SP 1803-1809 (주간),-,0,-,-,-,-,304.58,0.00,0,0,-,FU,20180305,KRDRVFUK2I
KR4401N3NCS7,401N3NCS,코스피200 SP 1803-1812 (주간),-,0,-,-,-,-,304.58,0.00,0,0,-,FU,20180305,KRDRVFUK2I
KR4401N3P6S5,401N3P6S,코스피200 SP 1803-1906 (주간),-,0,-,-,-,-,304.58,0.00,0,0,-,FU,20180305,KRDRVFUK2I
KR4401N3PCS2,401N3PCS,코스피200 SP 1803-1912 (주간),-,0,-,-,-,-,304.58,0.00,0,0,-,FU,20180305,KRDRVFUK2I
KR4401N3QCS0,401N3QCS,코스피200 SP 1803-2012 (주간),-,0,-,-,-,-,304.58,0.00,0,0,-,FU,20180305,KRDRVFUK2I
