ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101S30001,101S3000,코스피200 F 202203 (주간),370.20,1,2.85,368.50,373.05,365.70,369.55,370.20,"431,387","39,904,469,112,500","271,415",FU,2022-02-17,KRDRVFUK2I
KR4101S60008,101S6000,코스피200 F 202206 (주간),370.25,1,2.75,368.25,373.15,365.85,369.55,370.25,"3,139","290,745,250,000","16,517",FU,2022-02-17,KRDRVFUK2I
KR4101S90005,101S9000,코스피200 F 202209 (주간),371.30,1,2.85,371.30,371.30,371.30,369.55,371.30,94,"8,626,650,000","5,605",FU,2022-02-17,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (주간),372.15,1,4.35,372.00,372.15,371.10,369.55,372.15,4,"371,812,500","11,084",FU,2022-02-17,KRDRVFUK2I
KR4101T60006,101T6000,코스피200 F 202306 (주간),-,0,-,-,-,-,369.55,370.20,0,0,"1,802",FU,2022-02-17,KRDRVFUK2I
KR4101TC0008,101TC000,코스피200 F 202312 (주간),-,0,-,-,-,-,369.55,371.25,250,"23,125,000,000","5,190",FU,2022-02-17,KRDRVFUK2I
KR4101VC0004,101VC000,코스피200 F 202412 (주간),-,0,-,-,-,-,369.55,370.35,0,0,872,FU,2022-02-17,KRDRVFUK2I
KR4401S3S6S1,401S3S6S,코스피200 SP 2203-2206 (주간),0.15,1,0.15,0.15,0.20,0.15,369.55,0.00,52,"9,602,750,000",-,FU,2022-02-17,KRDRVFUK2I
KR4401S3S9S5,401S3S9S,코스피200 SP 2203-2209 (주간),0.45,1,0.45,0.45,0.45,0.45,369.55,0.00,2,"371,025,000",-,FU,2022-02-17,KRDRVFUK2I
KR4401S3SCS1,401S3SCS,코스피200 SP 2203-2212 (주간),0.95,1,0.95,1.10,1.10,0.90,369.55,0.00,4,"741,362,500",-,FU,2022-02-17,KRDRVFUK2I
KR4401S3T6S0,401S3T6S,코스피200 SP 2203-2306 (주간),-,0,-,-,-,-,369.55,0.00,0,0,-,FU,2022-02-17,KRDRVFUK2I
KR4401S3TCS9,401S3TCS,코스피200 SP 2203-2312 (주간),-,0,-,-,-,-,369.55,0.00,0,0,-,FU,2022-02-17,KRDRVFUK2I
KR4401S3VCS5,401S3VCS,코스피200 SP 2203-2412 (주간),-,0,-,-,-,-,369.55,0.00,0,0,-,FU,2022-02-17,KRDRVFUK2I
