ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101J90004,101J9000,코스피200 F 201409 (야간),262.05,2,-0.05,262.10,262.20,261.95,260.63,0.00,"1,080","141,530,675,000","103,204",FU,20140704,KRDRVFUK2I
KR4101J90004,101J9000,코스피200 F 201409 (주간),262.10,2,-0.60,263.75,263.90,261.90,260.63,262.10,"107,888","14,169,845,175,000","103,324",FU,20140704,KRDRVFUK2I
KR4101JC0000,101JC000,코스피200 F 201412 (야간),-,0,-,-,-,-,260.63,0.00,0,0,"1,159",FU,20140704,KRDRVFUK2I
KR4101JC0000,101JC000,코스피200 F 201412 (주간),263.60,2,-0.45,265.00,265.30,263.40,260.63,263.60,231,"30,499,100,000","1,159",FU,20140704,KRDRVFUK2I
KR4101K30008,101K3000,코스피200 F 201503 (야간),-,0,-,-,-,-,260.63,0.00,0,0,523,FU,20140704,KRDRVFUK2I
KR4101K30008,101K3000,코스피200 F 201503 (주간),262.70,2,-0.60,262.70,262.70,262.70,260.63,262.70,1,"131,350,000",523,FU,20140704,KRDRVFUK2I
KR4101K60005,101K6000,코스피200 F 201506 (야간),-,0,-,-,-,-,260.63,0.00,0,0,80,FU,20140704,KRDRVFUK2I
KR4101K60005,101K6000,코스피200 F 201506 (주간),264.10,2,-0.60,264.10,264.10,264.10,260.63,264.10,1,"132,050,000",80,FU,20140704,KRDRVFUK2I
KR4401J9JCS8,401J9JCS,코스피200 SP 1409-1412 (주간),1.45,1,1.45,1.45,1.45,1.40,260.63,0.00,6,"1,579,200,000",-,FU,20140704,KRDRVFUK2I
KR4401J9K3S9,401J9K3S,코스피200 SP 1409-1503 (주간),-,0,-,-,-,-,260.63,0.00,0,0,-,FU,20140704,KRDRVFUK2I
KR4401J9K6S2,401J9K6S,코스피200 SP 1409-1506 (주간),2.00,1,2.00,2.00,2.00,2.00,260.63,0.00,2,"526,850,000",-,FU,20140704,KRDRVFUK2I
