ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101G30006,101G3000,코스피200 F 201203 (야간),264.90,2,-0.30,264.95,265.50,264.50,264.75,0.00,"17,171","2,274,414,675,000","110,676",FU,20120305,KRDRVFUK2I
KR4101G30006,101G3000,코스피200 F 201203 (주간),265.20,2,-2.75,266.90,267.35,264.35,264.75,265.20,"208,327","27,645,358,900,000","110,710",FU,20120305,KRDRVFUK2I
KR4101G60003,101G6000,코스피200 F 201206 (야간),266.70,2,-0.80,266.85,267.35,266.40,264.75,0.00,40,"5,334,900,000","21,988",FU,20120305,KRDRVFUK2I
KR4101G60003,101G6000,코스피200 F 201206 (주간),267.50,2,-2.10,268.40,268.80,266.25,264.75,267.50,"3,977","531,351,100,000","21,988",FU,20120305,KRDRVFUK2I
KR4101G90000,101G9000,코스피200 F 201209 (야간),-,0,-,-,-,-,264.75,0.00,0,0,"1,276",FU,20120305,KRDRVFUK2I
KR4101G90000,101G9000,코스피200 F 201209 (주간),-,2,-,-,-,-,264.75,269.40,0,0,"1,276",FU,20120305,KRDRVFUK2I
KR4101GC0003,101GC000,코스피200 F 201212 (야간),-,0,-,-,-,-,264.75,0.00,0,0,797,FU,20120305,KRDRVFUK2I
KR4101GC0003,101GC000,코스피200 F 201212 (주간),-,2,-,-,-,-,264.75,271.75,0,0,797,FU,20120305,KRDRVFUK2I
KR4401G3G6S0,401G3G6S,코스피200 SP 1203-1206 (주간),1.90,1,1.90,1.80,1.90,1.80,264.75,0.00,"11,619","3,095,400,050,000",-,FU,20120305,KRDRVFUK2I
KR4401G3G9S4,401G3G9S,코스피200 SP 1203-1209 (주간),3.30,1,3.30,3.30,3.35,3.25,264.75,0.00,34,"9,067,650,000",-,FU,20120305,KRDRVFUK2I
KR4401G3GCS0,401G3GCS,코스피200 SP 1203-1212 (주간),4.45,1,4.45,4.55,4.55,4.45,264.75,0.00,176,"47,026,300,000",-,FU,20120305,KRDRVFUK2I
