ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101RC0000,101RC000,코스피200 F 202112 (주간),395.80,1,2.90,395.85,396.45,393.65,395.41,395.80,"201,606","19,919,640,900,000","269,826",FU,2021-10-19,KRDRVFUK2I
KR4101S30001,101S3000,코스피200 F 202203 (주간),391.80,1,2.95,391.75,392.35,390.00,395.41,391.80,588,"57,551,312,500","11,320",FU,2021-10-19,KRDRVFUK2I
KR4101S60008,101S6000,코스피200 F 202206 (주간),391.80,1,1.45,391.80,391.80,391.80,395.41,391.80,261,"25,512,950,000","6,710",FU,2021-10-19,KRDRVFUK2I
KR4101S90005,101S9000,코스피200 F 202209 (주간),-,0,-,-,-,-,395.41,393.35,0,0,8,FU,2021-10-19,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (주간),-,0,-,-,-,-,395.41,393.80,0,0,"9,278",FU,2021-10-19,KRDRVFUK2I
KR4101T60006,101T6000,코스피200 F 202306 (주간),-,0,-,-,-,-,395.41,391.25,0,0,962,FU,2021-10-19,KRDRVFUK2I
KR4101TC0008,101TC000,코스피200 F 202312 (주간),-,0,-,-,-,-,395.41,391.80,159,"15,423,000,000","4,487",FU,2021-10-19,KRDRVFUK2I
KR4401RCS3S0,401RCS3S,코스피200 SP 2112-2203 (주간),-3.80,2,-3.80,-3.80,-3.80,-3.80,395.41,0.00,5,"984,125,000",-,FU,2021-10-19,KRDRVFUK2I
KR4401RCS6S3,401RCS6S,코스피200 SP 2112-2206 (주간),-,0,-,-,-,-,395.41,0.00,0,0,-,FU,2021-10-19,KRDRVFUK2I
KR4401RCS9S7,401RCS9S,코스피200 SP 2112-2209 (주간),-,0,-,-,-,-,395.41,0.00,0,0,-,FU,2021-10-19,KRDRVFUK2I
KR4401RCSCS2,401RCSCS,코스피200 SP 2112-2212 (주간),-,0,-,-,-,-,395.41,0.00,0,0,-,FU,2021-10-19,KRDRVFUK2I
KR4401RCT6S2,401RCT6S,코스피200 SP 2112-2306 (주간),-,0,-,-,-,-,395.41,0.00,0,0,-,FU,2021-10-19,KRDRVFUK2I
KR4401RCTCS0,401RCTCS,코스피200 SP 2112-2312 (주간),-,0,-,-,-,-,395.41,0.00,0,0,-,FU,2021-10-19,KRDRVFUK2I
