ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101P60004,101P6000,코스피200 F 201906 (야간),285.75,1,0.35,285.45,286.00,284.55,284.92,0.00,"13,907","992,336,475,000","324,946",FU,2019-04-30,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (주간),285.40,2,-2.25,287.15,287.35,283.20,284.92,285.40,"246,545","17,589,147,650,000","325,357",FU,2019-04-30,KRDRVFUK2I
KR4101P90001,101P9000,코스피200 F 201909 (야간),286.65,1,0.85,286.10,286.65,285.30,284.92,0.00,43,"3,072,925,000","10,345",FU,2019-04-30,KRDRVFUK2I
KR4101P90001,101P9000,코스피200 F 201909 (주간),285.80,2,-2.30,287.50,287.50,283.70,284.92,285.80,479,"34,218,075,000","10,333",FU,2019-04-30,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (야간),-,0,-,-,-,-,284.92,0.00,0,0,"27,974",FU,2019-04-30,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (주간),286.40,2,-2.40,286.15,287.70,285.00,284.92,286.40,355,"25,319,750,000","27,974",FU,2019-04-30,KRDRVFUK2I
KR4101Q30005,101Q3000,코스피200 F 202003 (야간),-,0,-,-,-,-,284.92,0.00,0,0,124,FU,2019-04-30,KRDRVFUK2I
KR4101Q30005,101Q3000,코스피200 F 202003 (주간),-,0,-,-,-,-,284.92,283.70,0,0,124,FU,2019-04-30,KRDRVFUK2I
KR4101Q60002,101Q6000,코스피200 F 202006 (야간),-,0,-,-,-,-,284.92,0.00,0,0,"5,442",FU,2019-04-30,KRDRVFUK2I
KR4101Q60002,101Q6000,코스피200 F 202006 (주간),-,0,-,-,-,-,284.92,284.30,0,0,"5,442",FU,2019-04-30,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (야간),-,0,-,-,-,-,284.92,0.00,0,0,"17,140",FU,2019-04-30,KRDRVFUK2I
KR4101QC0001,101QC000,코스피200 F 202012 (주간),-,0,-,-,-,-,284.92,285.40,0,0,"17,140",FU,2019-04-30,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (야간),-,0,-,-,-,-,284.92,0.00,0,0,"3,006",FU,2019-04-30,KRDRVFUK2I
KR4101RC0000,101RC000,코스피200 F 202112 (주간),-,0,-,-,-,-,284.92,284.15,0,0,"3,006",FU,2019-04-30,KRDRVFUK2I
KR4401P6P9S1,401P6P9S,코스피200 SP 1906-1909 (주간),0.45,1,0.45,0.45,0.45,0.45,284.92,0.00,2,"287,325,000",-,FU,2019-04-30,KRDRVFUK2I
KR4401P6PCS3,401P6PCS,코스피200 SP 1906-1912 (주간),0.90,1,0.90,0.90,0.90,0.90,284.92,0.00,10,"1,434,750,000",-,FU,2019-04-30,KRDRVFUK2I
KR4401P6Q3S3,401P6Q3S,코스피200 SP 1906-2003 (주간),-,0,-,-,-,-,284.92,0.00,0,0,-,FU,2019-04-30,KRDRVFUK2I
KR4401P6Q6S6,401P6Q6S,코스피200 SP 1906-2006 (주간),-,0,-,-,-,-,284.92,0.00,0,0,-,FU,2019-04-30,KRDRVFUK2I
KR4401P6QCS1,401P6QCS,코스피200 SP 1906-2012 (주간),-,0,-,-,-,-,284.92,0.00,0,0,-,FU,2019-04-30,KRDRVFUK2I
KR4401P6RCS9,401P6RCS,코스피200 SP 1906-2112 (주간),-,0,-,-,-,-,284.92,0.00,0,0,-,FU,2019-04-30,KRDRVFUK2I
