ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101H90008,101H9000,코스피200 F 201309 (야간),240.65,2,-1.60,242.05,242.35,239.75,240.80,0.00,"32,064","3,872,141,850,000","110,914",FU,2013-07-02,KRDRVFUK2I
KR4101H90008,101H9000,코스피200 F 201309 (주간),242.25,2,-0.05,242.45,243.50,240.85,240.80,242.25,"187,718","22,715,092,825,000","110,650",FU,2013-07-02,KRDRVFUK2I
KR4101HC0002,101HC000,코스피200 F 201312 (야간),-,0,-,-,-,-,240.80,0.00,0,0,"1,007",FU,2013-07-02,KRDRVFUK2I
KR4101HC0002,101HC000,코스피200 F 201312 (주간),243.80,1,0.10,243.70,244.90,242.80,240.80,243.80,61,"7,428,550,000","1,007",FU,2013-07-02,KRDRVFUK2I
KR4101J30000,101J3000,코스피200 F 201403 (야간),-,0,-,-,-,-,240.80,0.00,0,0,388,FU,2013-07-02,KRDRVFUK2I
KR4101J30000,101J3000,코스피200 F 201403 (주간),243.65,1,0.85,243.65,243.65,243.65,240.80,243.65,1,"121,825,000",388,FU,2013-07-02,KRDRVFUK2I
KR4101J60007,101J6000,코스피200 F 201406 (야간),-,0,-,-,-,-,240.80,0.00,0,0,137,FU,2013-07-02,KRDRVFUK2I
KR4101J60007,101J6000,코스피200 F 201406 (주간),244.40,1,0.65,244.40,244.40,244.40,240.80,244.40,1,"122,200,000",137,FU,2013-07-02,KRDRVFUK2I
KR4401H9HCS4,401H9HCS,코스피200 SP 1309-1312 (주간),1.40,1,1.40,1.50,1.50,1.40,240.80,0.00,26,"6,315,425,000",-,FU,2013-07-02,KRDRVFUK2I
KR4401H9J3S6,401H9J3S,코스피200 SP 1309-1403 (주간),0.40,1,0.40,0.40,0.40,0.40,240.80,0.00,1,"242,650,000",-,FU,2013-07-02,KRDRVFUK2I
KR4401H9J6S9,401H9J6S,코스피200 SP 1309-1406 (주간),-,0,-,-,-,-,240.80,0.00,0,0,-,FU,2013-07-02,KRDRVFUK2I
