ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101H30004,101H3000,코스피200 F 201303 (야간),268.75,2,-0.35,269.15,269.20,268.45,268.01,0.00,"14,755","1,983,264,875,000","125,816",FU,20130228,KRDRVFUK2I
KR4101H30004,101H3000,코스피200 F 201303 (주간),269.10,1,2.95,268.00,270.25,267.80,268.01,269.10,"183,884","24,748,048,050,000","125,820",FU,20130228,KRDRVFUK2I
KR4101H60001,101H6000,코스피200 F 201306 (야간),270.75,2,-0.15,270.45,270.75,270.30,268.01,0.00,6,"811,425,000","5,503",FU,20130228,KRDRVFUK2I
KR4101H60001,101H6000,코스피200 F 201306 (주간),270.90,1,3.00,269.50,271.90,269.50,268.01,270.90,555,"75,097,150,000","5,504",FU,20130228,KRDRVFUK2I
KR4101H90008,101H9000,코스피200 F 201309 (야간),-,0,-,-,-,-,268.01,0.00,0,0,341,FU,20130228,KRDRVFUK2I
KR4101H90008,101H9000,코스피200 F 201309 (주간),-,0,-,-,-,-,268.01,272.50,0,0,341,FU,20130228,KRDRVFUK2I
KR4101HC0002,101HC000,코스피200 F 201312 (야간),-,0,-,-,-,-,268.01,0.00,0,0,84,FU,20130228,KRDRVFUK2I
KR4101HC0002,101HC000,코스피200 F 201312 (주간),-,0,-,-,-,-,268.01,274.40,0,0,84,FU,20130228,KRDRVFUK2I
KR4401H3H6S7,401H3H6S,코스피200 SP 1303-1306 (주간),1.70,1,1.70,1.65,1.75,1.65,268.01,0.00,981,"265,163,800,000",-,FU,20130228,KRDRVFUK2I
KR4401H3H9S1,401H3H9S,코스피200 SP 1303-1309 (주간),3.30,1,3.30,3.10,3.30,3.10,268.01,0.00,9,"2,438,500,000",-,FU,20130228,KRDRVFUK2I
KR4401H3HCS7,401H3HCS,코스피200 SP 1303-1312 (주간),-,0,-,-,-,-,268.01,0.00,0,0,-,FU,20130228,KRDRVFUK2I
