ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101K60005,101K6000,코스피200 F 201506 (야간),264.20,2,-1.00,264.80,265.30,263.75,265.41,0.00,"10,803","1,428,715,750,000","121,033",FU,20150526,KRDRVFUK2I
KR4101K60005,101K6000,코스피200 F 201506 (주간),265.20,2,-0.60,266.10,266.35,264.45,265.41,265.20,"139,391","18,489,075,850,000","120,839",FU,20150526,KRDRVFUK2I
KR4101K90002,101K9000,코스피200 F 201509 (야간),265.15,2,-1.10,266.05,266.20,264.85,265.41,0.00,60,"7,965,725,000","6,305",FU,20150526,KRDRVFUK2I
KR4101K90002,101K9000,코스피200 F 201509 (주간),266.25,2,-0.50,267.25,267.45,265.55,265.41,266.25,531,"70,720,950,000","6,310",FU,20150526,KRDRVFUK2I
KR4101KC0007,101KC000,코스피200 F 201512 (야간),266.60,2,-0.85,266.60,266.60,266.60,265.41,0.00,1,"133,300,000","1,066",FU,20150526,KRDRVFUK2I
KR4101KC0007,101KC000,코스피200 F 201512 (주간),-,0,-,-,-,-,265.41,267.45,0,0,"1,065",FU,20150526,KRDRVFUK2I
KR4101L30006,101L3000,코스피200 F 201603 (야간),-,0,-,-,-,-,265.41,0.00,0,0,201,FU,20150526,KRDRVFUK2I
KR4101L30006,101L3000,코스피200 F 201603 (주간),-,0,-,-,-,-,265.41,265.55,0,0,201,FU,20150526,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (야간),-,0,-,-,-,-,265.41,0.00,0,0,291,FU,20150526,KRDRVFUK2I
KR4101L60003,101L6000,코스피200 F 201606 (주간),-,0,-,-,-,-,265.41,266.70,0,0,291,FU,20150526,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (야간),-,0,-,-,-,-,265.41,0.00,0,0,752,FU,20150526,KRDRVFUK2I
KR4101LC0006,101LC000,코스피200 F 201612 (주간),-,0,-,-,-,-,265.41,268.95,0,0,752,FU,20150526,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (야간),-,0,-,-,-,-,265.41,0.00,0,0,386,FU,20150526,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (주간),-,0,-,-,-,-,265.41,270.45,0,0,386,FU,20150526,KRDRVFUK2I
KR4401K6K9S7,401K6K9S,코스피200 SP 1506-1509 (주간),1.05,1,1.05,1.00,1.05,1.00,265.41,0.00,167,"44,404,875,000",-,FU,20150526,KRDRVFUK2I
KR4401K6KCS9,401K6KCS,코스피200 SP 1506-1512 (주간),-,0,-,-,-,-,265.41,0.00,0,0,-,FU,20150526,KRDRVFUK2I
KR4401K6L3S9,401K6L3S,코스피200 SP 1506-1603 (주간),-,0,-,-,-,-,265.41,0.00,0,0,-,FU,20150526,KRDRVFUK2I
KR4401K6L6S2,401K6L6S,코스피200 SP 1506-1606 (주간),-,0,-,-,-,-,265.41,0.00,0,0,-,FU,20150526,KRDRVFUK2I
KR4401K6LCS7,401K6LCS,코스피200 SP 1506-1612 (주간),-,0,-,-,-,-,265.41,0.00,0,0,-,FU,20150526,KRDRVFUK2I
KR4401K6MCS5,401K6MCS,코스피200 SP 1506-1712 (주간),-,0,-,-,-,-,265.41,0.00,0,0,-,FU,20150526,KRDRVFUK2I
