ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101M90008,101M9000,코스피200 F 201709 (야간),311.90,1,1.30,310.85,311.95,310.70,309.83,0.00,"15,711","1,222,745,100,000","256,148",FU,2017-09-11,KRDRVFUK2I
KR4101M90008,101M9000,코스피200 F 201709 (주간),310.60,1,3.00,308.85,311.50,308.65,309.83,310.60,"233,677","18,137,074,100,000","254,940",FU,2017-09-11,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (야간),312.70,1,1.20,312.05,312.85,311.65,309.83,0.00,724,"56,476,212,500","138,715",FU,2017-09-11,KRDRVFUK2I
KR4101MC0005,101MC000,코스피200 F 201712 (주간),311.50,1,3.15,309.50,312.20,309.35,309.83,311.50,"45,579","3,547,264,602,500","138,678",FU,2017-09-11,KRDRVFUK2I
KR4101N30002,101N3000,코스피200 F 201803 (야간),-,0,-,-,-,-,309.83,0.00,0,0,"10,766",FU,2017-09-11,KRDRVFUK2I
KR4101N30002,101N3000,코스피200 F 201803 (주간),307.65,1,2.75,306.70,308.90,306.70,309.83,307.65,208,"16,021,462,500","10,766",FU,2017-09-11,KRDRVFUK2I
KR4101N60009,101N6000,코스피200 F 201806 (야간),-,0,-,-,-,-,309.83,0.00,0,0,"8,153",FU,2017-09-11,KRDRVFUK2I
KR4101N60009,101N6000,코스피200 F 201806 (주간),308.60,1,3.80,308.60,308.60,308.60,309.83,308.60,1,"77,150,000","8,153",FU,2017-09-11,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (야간),-,0,-,-,-,-,309.83,0.00,0,0,"16,806",FU,2017-09-11,KRDRVFUK2I
KR4101NC0004,101NC000,코스피200 F 201812 (주간),308.90,1,2.40,307.35,308.90,307.35,309.83,308.90,6,"462,825,000","16,806",FU,2017-09-11,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (야간),-,0,-,-,-,-,309.83,0.00,0,0,210,FU,2017-09-11,KRDRVFUK2I
KR4101P60004,101P6000,코스피200 F 201906 (주간),-,0,-,-,-,-,309.83,308.55,0,0,210,FU,2017-09-11,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (야간),-,0,-,-,-,-,309.83,0.00,0,0,"6,124",FU,2017-09-11,KRDRVFUK2I
KR4101PC0002,101PC000,코스피200 F 201912 (주간),-,0,-,-,-,-,309.83,310.45,162,"12,453,750,000","6,124",FU,2017-09-11,KRDRVFUK2I
KR4401M9MCS7,401M9MCS,코스피200 SP 1709-1712 (주간),0.80,1,0.80,0.65,0.85,0.65,309.83,0.00,"88,402","13,746,746,662,500",-,FU,2017-09-11,KRDRVFUK2I
KR4401M9N3S0,401M9N3S,코스피200 SP 1709-1803 (주간),-2.50,2,-2.50,-2.70,-2.50,-2.70,309.83,0.00,913,"141,234,000,000",-,FU,2017-09-11,KRDRVFUK2I
KR4401M9N6S3,401M9N6S,코스피200 SP 1709-1806 (주간),-,0,-,-,-,-,309.83,0.00,0,0,-,FU,2017-09-11,KRDRVFUK2I
KR4401M9NCS5,401M9NCS,코스피200 SP 1709-1812 (주간),-,0,-,-,-,-,309.83,0.00,0,0,-,FU,2017-09-11,KRDRVFUK2I
KR4401M9P6S1,401M9P6S,코스피200 SP 1709-1906 (주간),-,0,-,-,-,-,309.83,0.00,0,0,-,FU,2017-09-11,KRDRVFUK2I
KR4401M9PCS0,401M9PCS,코스피200 SP 1709-1912 (주간),-,0,-,-,-,-,309.83,0.00,0,0,-,FU,2017-09-11,KRDRVFUK2I
