ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101J60007,101J6000,코스피200 F 201406 (야간),260.50,1,0.55,259.90,260.80,259.80,260.56,0.00,"9,551","1,242,635,025,000","107,623",FU,2014-06-05,KRDRVFUK2I
KR4101J60007,101J6000,코스피200 F 201406 (주간),259.95,2,-1.70,261.95,262.10,259.35,260.56,259.95,"127,695","16,618,581,650,000","107,292",FU,2014-06-05,KRDRVFUK2I
KR4101J90004,101J9000,코스피200 F 201409 (야간),261.80,1,0.40,261.35,262.00,261.00,260.56,0.00,83,"10,853,825,000","9,065",FU,2014-06-05,KRDRVFUK2I
KR4101J90004,101J9000,코스피200 F 201409 (주간),261.40,2,-1.70,263.45,263.60,260.80,260.56,261.40,"2,731","357,374,950,000","9,046",FU,2014-06-05,KRDRVFUK2I
KR4101JC0000,101JC000,코스피200 F 201412 (야간),-,0,-,-,-,-,260.56,0.00,0,0,546,FU,2014-06-05,KRDRVFUK2I
KR4101JC0000,101JC000,코스피200 F 201412 (주간),-,0,-,-,-,-,260.56,263.25,0,0,546,FU,2014-06-05,KRDRVFUK2I
KR4101K30008,101K3000,코스피200 F 201503 (야간),-,0,-,-,-,-,260.56,0.00,0,0,415,FU,2014-06-05,KRDRVFUK2I
KR4101K30008,101K3000,코스피200 F 201503 (주간),263.50,2,-0.40,263.50,263.50,263.50,260.56,263.50,1,"131,750,000",415,FU,2014-06-05,KRDRVFUK2I
KR4401J6J9S2,401J6J9S,코스피200 SP 1406-1409 (주간),1.40,1,1.40,1.40,1.45,1.40,260.56,0.00,"3,230","844,437,975,000",-,FU,2014-06-05,KRDRVFUK2I
KR4401J6JCS4,401J6JCS,코스피200 SP 1406-1412 (주간),-,0,-,-,-,-,260.56,0.00,0,0,-,FU,2014-06-05,KRDRVFUK2I
KR4401J6K3S2,401J6K3S,코스피200 SP 1406-1503 (주간),-,0,-,-,-,-,260.56,0.00,0,0,-,FU,2014-06-05,KRDRVFUK2I
