ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101S90005,101S9000,코스피200 F 202209 (주간),308.30,2,-8.40,318.00,318.20,307.75,308.08,308.30,"377,364","29,405,125,692,500","318,411",FU,2022-06-22,KRDRVFUK2I
KR4101SC0009,101SC000,코스피200 F 202212 (주간),309.10,2,-8.40,318.30,318.30,308.60,308.08,309.10,898,"69,891,412,500","17,457",FU,2022-06-22,KRDRVFUK2I
KR4101T30009,101T3000,코스피200 F 202303 (주간),-,0,-,-,-,-,308.08,305.80,0,0,"3,619",FU,2022-06-22,KRDRVFUK2I
KR4101T60006,101T6000,코스피200 F 202306 (주간),314.60,2,-0.40,314.60,314.60,314.60,308.08,314.60,2,"157,300,000","6,762",FU,2022-06-22,KRDRVFUK2I
KR4101TC0008,101TC000,코스피200 F 202312 (주간),311.10,2,-9.55,320.75,320.75,311.10,308.08,311.10,11,"864,275,000","7,862",FU,2022-06-22,KRDRVFUK2I
KR4101V60002,101V6000,코스피200 F 202406 (주간),314.15,1,0.35,319.80,319.80,314.15,308.08,314.15,7,"556,850,000",9,FU,2022-06-22,KRDRVFUK2I
KR4101VC0004,101VC000,코스피200 F 202412 (주간),318.70,1,3.60,318.20,318.70,318.20,308.08,318.70,2,"159,225,000","1,134",FU,2022-06-22,KRDRVFUK2I
KR4401S9SCS8,401S9SCS,코스피200 SP 2209-2212 (주간),0.65,1,0.65,0.70,0.75,0.65,308.08,0.00,37,"5,768,000,000",-,FU,2022-06-22,KRDRVFUK2I
KR4401S9T3S1,401S9T3S,코스피200 SP 2209-2303 (주간),-1.90,2,-1.90,-1.90,-1.90,-1.90,308.08,0.00,5,"774,625,000",-,FU,2022-06-22,KRDRVFUK2I
KR4401S9T6S4,401S9T6S,코스피200 SP 2209-2306 (주간),-,0,-,-,-,-,308.08,0.00,0,0,-,FU,2022-06-22,KRDRVFUK2I
KR4401S9TCS6,401S9TCS,코스피200 SP 2209-2312 (주간),-,0,-,-,-,-,308.08,0.00,0,0,-,FU,2022-06-22,KRDRVFUK2I
KR4401S9V6S0,401S9V6S,코스피200 SP 2209-2406 (주간),-,0,-,-,-,-,308.08,0.00,0,0,-,FU,2022-06-22,KRDRVFUK2I
KR4401S9VCS2,401S9VCS,코스피200 SP 2209-2412 (주간),-,0,-,-,-,-,308.08,0.00,0,0,-,FU,2022-06-22,KRDRVFUK2I
