ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101E90005,101E9000,코스피200 F 201009 (야간),231.05,1,0.95,230.50,231.10,229.80,229.50,0.00,"5,104","587,772,575,000","91,367",FU,20100723,KRDRVFUK2I
KR4101E90005,101E9000,코스피200 F 201009 (주간),230.10,1,3.95,229.40,230.45,228.45,229.50,230.10,"317,380","36,400,030,100,000","91,347",FU,20100723,KRDRVFUK2I
KR4101EC0005,101EC000,코스피200 F 201012 (야간),-,0,-,-,-,-,229.50,0.00,0,0,"2,282",FU,20100723,KRDRVFUK2I
KR4101EC0005,101EC000,코스피200 F 201012 (주간),230.55,1,3.15,229.90,231.05,229.30,229.50,230.55,170,"19,551,550,000","2,282",FU,20100723,KRDRVFUK2I
KR4101F30008,101F3000,코스피200 F 201103 (야간),-,0,-,-,-,-,229.50,0.00,0,0,968,FU,20100723,KRDRVFUK2I
KR4101F30008,101F3000,코스피200 F 201103 (주간),-,1,-,-,-,-,229.50,228.40,0,0,968,FU,20100723,KRDRVFUK2I
KR4101F60005,101F6000,코스피200 F 201106 (야간),-,0,-,-,-,-,229.50,0.00,0,0,105,FU,20100723,KRDRVFUK2I
KR4101F60005,101F6000,코스피200 F 201106 (주간),-,1,-,-,-,-,229.50,229.00,0,0,105,FU,20100723,KRDRVFUK2I
KR4401E9ECS4,401E9ECS,코스피200 SP 1009-1012 (주간),0.70,1,0.70,0.60,0.70,0.60,229.50,0.00,155,"35,552,125,000",-,FU,20100723,KRDRVFUK2I
KR4401E9F3S7,401E9F3S,코스피200 SP 1009-1103 (주간),-,0,-,-,-,-,229.50,0.00,0,0,-,FU,20100723,KRDRVFUK2I
KR4401E9F6S0,401E9F6S,코스피200 SP 1009-1106 (주간),-,0,-,-,-,-,229.50,0.00,0,0,-,FU,20100723,KRDRVFUK2I
