ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,SPOT_PRC,SETL_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4101F30008,101F3000,코스피200 F 201103 (야간),279.80,1,0.40,279.10,279.80,278.85,279.20,0.00,"5,092","711,118,125,000","107,176",FU,2011-01-27,KRDRVFUK2I
KR4101F30008,101F3000,코스피200 F 201103 (주간),279.40,1,0.50,279.70,280.45,278.80,279.20,279.40,"251,000","35,098,520,275,000","106,977",FU,2011-01-27,KRDRVFUK2I
KR4101F60005,101F6000,코스피200 F 201106 (야간),281.00,2,-0.30,281.00,281.00,281.00,279.20,0.00,1,"140,500,000","5,149",FU,2011-01-27,KRDRVFUK2I
KR4101F60005,101F6000,코스피200 F 201106 (주간),281.30,1,0.85,281.05,281.75,280.60,279.20,281.30,70,"9,846,550,000","5,149",FU,2011-01-27,KRDRVFUK2I
KR4101F90002,101F9000,코스피200 F 201109 (야간),-,0,-,-,-,-,279.20,0.00,0,0,"1,262",FU,2011-01-27,KRDRVFUK2I
KR4101F90002,101F9000,코스피200 F 201109 (주간),278.50,2,-4.10,278.50,278.50,278.50,279.20,278.50,1,"139,250,000","1,262",FU,2011-01-27,KRDRVFUK2I
KR4101FC0004,101FC000,코스피200 F 201112 (야간),-,0,-,-,-,-,279.20,0.00,0,0,332,FU,2011-01-27,KRDRVFUK2I
KR4101FC0004,101FC000,코스피200 F 201112 (주간),-,0,-,-,-,-,279.20,285.20,0,0,332,FU,2011-01-27,KRDRVFUK2I
KR4401F3F6S3,401F3F6S,코스피200 SP 1103-1106 (주간),1.60,1,1.60,1.50,1.65,1.50,279.20,0.00,812,"227,710,225,000",-,FU,2011-01-27,KRDRVFUK2I
KR4401F3F9S7,401F3F9S,코스피200 SP 1103-1109 (주간),3.10,1,3.10,3.05,3.15,3.05,279.20,0.00,16,"4,502,225,000",-,FU,2011-01-27,KRDRVFUK2I
KR4401F3FCS3,401F3FCS,코스피200 SP 1103-1112 (주간),4.65,1,4.65,4.65,4.65,4.65,279.20,0.00,2,"564,750,000",-,FU,2011-01-27,KRDRVFUK2I
